env,sampler,potential_fn,seed,step,eval_return,train_return_last20
cartpole,sa,pvl_gae,2,425984,434.8666666666667,319.95
cartpole,sa,pvl_gae,2,450560,394.8666666666667,379.15
cartpole,sa,pvl_gae,2,475136,425.26666666666665,390.35
cartpole,sa,pvl_gae,2,500736,389.1333333333333,413.95
cartpole,sa,pvl_gae,2,525312,390.9111111111111,428.0
cartpole,sa,pvl_gae,2,550912,465.9555555555556,401.65
cartpole,sa,pvl_gae,2,575488,438.6666666666667,478.8
cartpole,sa,pvl_gae,2,600064,477.8222222222222,438.65
cartpole,sa,pvl_gae,2,625664,375.4222222222222,324.25
cartpole,sa,pvl_gae,2,650240,426.3333333333333,427.5
cartpole,sa,pvl_gae,2,675840,412.5777777777778,298.05
cartpole,sa,pvl_gae,2,700416,413.73333333333335,444.4
cartpole,sa,pvl_gae,2,726016,431.53333333333336,385.75
cartpole,sa,pvl_gae,2,750592,353.2888888888889,291.9
cartpole,sa,pvl_gae,2,775168,277.64444444444445,333.35
cartpole,sa,pvl_gae,2,800768,379.4888888888889,432.05
cartpole,sa,pvl_gae,2,825344,314.3777777777778,420.6
cartpole,sa,pvl_gae,2,850944,331.84444444444443,379.7
cartpole,sa,pvl_gae,2,875520,405.5777777777778,398.45
cartpole,sa,pvl_gae,2,900096,396.0444444444444,432.75
cartpole,sa,pvl_gae,2,925696,371.0444444444444,321.8
cartpole,sa,pvl_gae,2,950272,436.77777777777777,425.2
cartpole,sa,pvl_gae,2,975872,384.3333333333333,401.7
cartpole,sa,pvl_gae,2,999424,382.93333333333334,446.25
