arm,seed,step,E0/n_learnable,E0/success,E0/success_all,E0/mean_steps,E1/n_learnable,E1/success,E1/success_all,E1/mean_steps,E1b/n_learnable,E1b/success,E1b/success_all,E1b/mean_steps,E2/n_learnable,E2/success,E2/success_all,E2/mean_steps,E3a/n_learnable,E3a/success,E3a/success_all,E3a/mean_steps,E3b/n_learnable,E3b/success,E3b/success_all,E3b/mean_steps,E4/n_learnable,E4/success,E4/success_all,E4/mean_steps,E5/n_learnable,E5/success,E5/success_all,E5/mean_steps,n_episodes,n_new,wall_time_sec
A,6,143360,282,0.1950354609929078,0.18333333333333332,316.98581560283685,138,0.13043478260869565,0.12,295.22463768115944,93,0.07526881720430108,0.07,271.60215053763443,95,0.12631578947368421,0.12,290.41052631578947,96,0.125,0.12,300.5,92,0.22826086956521738,0.21,313.29347826086956,99,0.12121212121212122,0.12,265.1313131313131,272,0.13602941176470587,0.115625,305.55514705882354,1349,681,50.54982900619507
A,6,163840,282,0.375886524822695,0.35333333333333333,407.4078014184397,138,0.35507246376811596,0.32666666666666666,394.6304347826087,93,0.20430107526881722,0.19,373.73118279569894,95,0.29473684210526313,0.28,383.0421052631579,96,0.3333333333333333,0.32,396.03125,92,0.358695652173913,0.33,394.80434782608694,99,0.29292929292929293,0.29,362.5151515151515,272,0.3088235294117647,0.2625,402.05882352941177,1349,681,50.54982900619507
A,6,184320,282,0.8794326241134752,0.8266666666666667,486.52836879432624,138,0.9420289855072463,0.8666666666666667,496.17391304347825,93,0.9354838709677419,0.87,490.2903225806452,95,0.9473684210526315,0.9,496.89473684210526,96,0.8958333333333334,0.86,492.6458333333333,92,0.8913043478260869,0.82,487.4130434782609,99,0.8686868686868687,0.86,485.14141414141415,272,0.8897058823529411,0.75625,484.0992647058824,1349,681,50.54982900619507
A,6,204800,282,0.37943262411347517,0.3566666666666667,389.0177304964539,138,0.391304347826087,0.36,405.28985507246375,93,0.2903225806451613,0.27,382.741935483871,95,0.3684210526315789,0.35,395.9789473684211,96,0.34375,0.33,382.3541666666667,92,0.3695652173913043,0.34,397.92391304347825,99,0.2727272727272727,0.27,353.25252525252523,272,0.45588235294117646,0.3875,417.80882352941177,1349,681,50.54982900619507
S_sa,6,0,282,0.0,0.0,13.861702127659575,138,0.0,0.0,17.434782608695652,93,0.0,0.0,21.322580645161292,95,0.0,0.0,17.2,96,0.0,0.0,17.989583333333332,92,0.0,0.0,13.380434782608695,99,0.0,0.0,12.868686868686869,272,0.0,0.0,13.683823529411764,1685,1685,50.9627480506897
S_sa,6,20480,282,0.0070921985815602835,0.006666666666666667,115.10283687943263,138,0.0,0.0,119.98550724637681,93,0.0,0.0,118.54838709677419,95,0.0,0.0,123.36842105263158,96,0.0,0.0,126.16666666666667,92,0.0,0.0,116.84782608695652,99,0.010101010101010102,0.01,115.52525252525253,272,0.003676470588235294,0.003125,107.40073529411765,1685,1685,50.9627480506897
S_sa,6,40960,282,0.06382978723404255,0.06,201.89716312056737,138,0.028985507246376812,0.02666666666666667,186.07971014492753,93,0.053763440860215055,0.05,188.7741935483871,95,0.06315789473684211,0.06,188.42105263157896,96,0.10416666666666667,0.1,203.6875,92,0.09782608695652174,0.09,209.75,99,0.030303030303030304,0.03,161.34343434343435,272,0.08088235294117647,0.06875,228.44485294117646,1685,1685,50.9627480506897
S_sa,6,61440,282,0.1595744680851064,0.15,263.79432624113474,138,0.10144927536231885,0.09333333333333334,250.63768115942028,93,0.10752688172043011,0.1,248.36559139784947,95,0.08421052631578947,0.08,238.02105263157895,96,0.13541666666666666,0.13,267.625,92,0.09782608695652174,0.09,258.0108695652174,99,0.12121212121212122,0.12,216.5252525252525,272,0.09926470588235294,0.084375,251.6066176470588,1685,1685,50.9627480506897
S_sa,6,81920,282,0.20567375886524822,0.19333333333333333,329.1950354609929,138,0.12318840579710146,0.11333333333333333,327.0289855072464,93,0.13978494623655913,0.13,322.0430107526882,95,0.2,0.19,342.05263157894734,96,0.11458333333333333,0.11,332.2916666666667,92,0.21739130434782608,0.2,337.45652173913044,99,0.21212121212121213,0.21,314.8888888888889,272,0.125,0.10625,321.2095588235294,1685,1685,50.9627480506897
S_sa,6,102400,282,0.014184397163120567,0.013333333333333334,155.69148936170214,138,0.007246376811594203,0.006666666666666667,164.68840579710144,93,0.0,0.0,157.3978494623656,95,0.0,0.0,168.55789473684212,96,0.0,0.0,163.1875,92,0.010869565217391304,0.01,162.7608695652174,99,0.04040404040404041,0.04,158.2828282828283,272,0.0,0.0,152.1066176470588,1685,1685,50.9627480506897
S_sa,6,122880,282,0.1099290780141844,0.10333333333333333,245.73758865248226,138,0.057971014492753624,0.05333333333333334,238.64492753623188,93,0.053763440860215055,0.05,229.66666666666666,95,0.031578947368421054,0.03,222.8736842105263,96,0.03125,0.03,232.52083333333334,92,0.08695652173913043,0.08,239.97826086956522,99,0.04040404040404041,0.04,197.12121212121212,272,0.09191176470588236,0.078125,264.68382352941177,1685,1685,50.9627480506897
S_sa,6,143360,282,0.13120567375886524,0.12333333333333334,303.3723404255319,138,0.15217391304347827,0.14,308.92028985507244,93,0.12903225806451613,0.12,298.59139784946234,95,0.11578947368421053,0.11,283.94736842105266,96,0.09375,0.09,286.4166666666667,92,0.14130434782608695,0.13,293.7717391304348,99,0.10101010101010101,0.1,251.55555555555554,272,0.19852941176470587,0.16875,340.5477941176471,1685,1685,50.9627480506897
S_sa,6,163840,282,0.031914893617021274,0.03,174.81914893617022,138,0.007246376811594203,0.006666666666666667,174.15942028985506,93,0.0,0.0,168.21505376344086,95,0.010526315789473684,0.01,182.32631578947368,96,0.010416666666666666,0.01,181.22916666666666,92,0.043478260869565216,0.04,186.05434782608697,99,0.030303030303030304,0.03,162.85858585858585,272,0.007352941176470588,0.00625,173.4558823529412,1685,1685,50.9627480506897
S_sa,6,184320,282,0.4219858156028369,0.39666666666666667,381.3510638297872,138,0.4420289855072464,0.4066666666666667,395.5507246376812,93,0.3870967741935484,0.36,387.59139784946234,95,0.4421052631578947,0.42,389.5473684210526,96,0.4375,0.42,379.8645833333333,92,0.5,0.46,396.8695652173913,99,0.37373737373737376,0.37,347.4646464646465,272,0.3860294117647059,0.328125,397.1875,1685,1685,50.9627480506897
S_sa,6,204800,282,0.04609929078014184,0.043333333333333335,209.12056737588654,138,0.014492753623188406,0.013333333333333334,211.02898550724638,93,0.021505376344086023,0.02,205.80645161290323,95,0.07368421052631578,0.07,226.18947368421053,96,0.010416666666666666,0.01,206.40625,92,0.06521739130434782,0.06,222.5,99,0.08080808080808081,0.08,207.93939393939394,272,0.04779411764705882,0.040625,215.68014705882354,1685,1685,50.9627480506897
A,7,0,282,0.0,0.0,38.148936170212764,138,0.0,0.0,35.96376811594203,93,0.0,0.0,36.086021505376344,95,0.0,0.0,35.410526315789475,96,0.0,0.0,51.333333333333336,92,0.0,0.0,42.47826086956522,99,0.0,0.0,30.02020202020202,272,0.0,0.0,38.974264705882355,1501,745,50.80411720275879
A,7,20480,282,0.014184397163120567,0.013333333333333334,152.04964539007094,138,0.007246376811594203,0.006666666666666667,149.18115942028984,93,0.0,0.0,147.46236559139786,95,0.010526315789473684,0.01,144.8421052631579,96,0.020833333333333332,0.02,163.42708333333334,92,0.010869565217391304,0.01,153.0108695652174,99,0.0,0.0,127.53535353535354,272,0.04779411764705882,0.040625,154.55882352941177,1501,745,50.80411720275879
A,7,40960,282,0.09219858156028368,0.08666666666666667,254.5035460992908,138,0.043478260869565216,0.04,237.67391304347825,93,0.06451612903225806,0.06,240.41935483870967,95,0.08421052631578947,0.08,233.76842105263157,96,0.09375,0.09,249.60416666666666,92,0.11956521739130435,0.11,261.9891304347826,99,0.09090909090909091,0.09,212.40404040404042,272,0.11397058823529412,0.096875,277.72058823529414,1501,745,50.80411720275879
A,7,61440,282,0.10283687943262411,0.09666666666666666,245.35106382978722,138,0.007246376811594203,0.006666666666666667,239.14492753623188,93,0.021505376344086023,0.02,226.752688172043,95,0.06315789473684211,0.06,250.03157894736842,96,0.08333333333333333,0.08,250.95833333333334,92,0.10869565217391304,0.1,260.5652173913044,99,0.08080808080808081,0.08,221.44444444444446,272,0.051470588235294115,0.04375,241.0,1501,745,50.80411720275879
A,7,81920,282,0.04964539007092199,0.04666666666666667,223.1950354609929,138,0.014492753623188406,0.013333333333333334,218.9927536231884,93,0.043010752688172046,0.04,216.96774193548387,95,0.031578947368421054,0.03,218.89473684210526,96,0.03125,0.03,223.23958333333334,92,0.07608695652173914,0.07,232.9673913043478,99,0.020202020202020204,0.02,193.58585858585857,272,0.025735294117647058,0.021875,224.6433823529412,1501,745,50.80411720275879
A,7,102400,282,0.3262411347517731,0.30666666666666664,338.8510638297872,138,0.2246376811594203,0.20666666666666667,326.768115942029,93,0.26881720430107525,0.25,327.3763440860215,95,0.25263157894736843,0.24,312.4842105263158,96,0.2916666666666667,0.28,331.15625,92,0.34782608695652173,0.32,337.6521739130435,99,0.24242424242424243,0.24,266.42424242424244,272,0.27205882352941174,0.23125,352.3860294117647,1501,745,50.80411720275879
A,7,122880,282,0.9432624113475178,0.8866666666666667,487.4609929078014,138,0.9637681159420289,0.8866666666666667,497.04347826086956,93,0.967741935483871,0.9,491.8817204301075,95,0.9578947368421052,0.91,492.7684210526316,96,1.0,0.96,500.0,92,0.9565217391304348,0.88,487.0869565217391,99,0.8686868686868687,0.86,462.74747474747477,272,0.7058823529411765,0.6,435.55882352941177,1501,745,50.80411720275879
A,7,143360,282,0.024822695035460994,0.023333333333333334,201.91843971631207,138,0.007246376811594203,0.006666666666666667,189.92028985507247,93,0.0,0.0,186.93548387096774,95,0.010526315789473684,0.01,191.53684210526316,96,0.041666666666666664,0.04,218.36458333333334,92,0.021739130434782608,0.02,192.15217391304347,99,0.030303030303030304,0.03,207.66666666666666,272,0.07352941176470588,0.0625,203.86029411764707,1501,745,50.80411720275879
A,7,163840,282,0.03900709219858156,0.03666666666666667,235.8758865248227,138,0.007246376811594203,0.006666666666666667,216.08695652173913,93,0.010752688172043012,0.01,212.63440860215053,95,0.042105263157894736,0.04,219.8736842105263,96,0.052083333333333336,0.05,244.47916666666666,92,0.043478260869565216,0.04,225.97826086956522,99,0.06060606060606061,0.06,232.13131313131314,272,0.08088235294117647,0.06875,231.45955882352942,1501,745,50.80411720275879
A,7,184320,282,0.014184397163120567,0.013333333333333334,263.42198581560285,138,0.007246376811594203,0.006666666666666667,244.3985507246377,93,0.010752688172043012,0.01,247.66666666666666,95,0.010526315789473684,0.01,245.33684210526314,96,0.0,0.0,262.6875,92,0.010869565217391304,0.01,259.2608695652174,99,0.06060606060606061,0.06,265.22222222222223,272,0.051470588235294115,0.04375,261.4154411764706,1501,745,50.80411720275879
A,7,204800,282,0.7269503546099291,0.6833333333333333,463.6418439716312,138,0.7463768115942029,0.6866666666666666,473.8478260869565,93,0.7419354838709677,0.69,470.19354838709677,95,0.6526315789473685,0.62,463.30526315789473,96,0.6979166666666666,0.67,468.3125,92,0.6630434782608695,0.61,462.1195652173913,99,0.6262626262626263,0.62,436.7979797979798,272,0.7573529411764706,0.64375,470.1654411764706,1501,745,50.80411720275879
S_sa,7,0,282,0.0,0.0,38.148936170212764,138,0.0,0.0,35.96376811594203,93,0.0,0.0,36.086021505376344,95,0.0,0.0,35.410526315789475,96,0.0,0.0,51.333333333333336,92,0.0,0.0,42.47826086956522,99,0.0,0.0,30.02020202020202,272,0.0,0.0,38.974264705882355,1574,1574,51.7659273147583
S_sa,7,20480,282,0.010638297872340425,0.01,166.854609929078,138,0.0,0.0,159.94202898550725,93,0.0,0.0,160.65591397849462,95,0.0,0.0,159.31578947368422,96,0.0,0.0,167.95833333333334,92,0.010869565217391304,0.01,163.9891304347826,99,0.010101010101010102,0.01,159.78787878787878,272,0.014705882352941176,0.0125,153.6764705882353,1574,1574,51.7659273147583
S_sa,7,40960,282,0.10283687943262411,0.09666666666666666,270.66312056737587,138,0.07246376811594203,0.06666666666666667,260.9710144927536,93,0.06451612903225806,0.06,263.7204301075269,95,0.11578947368421053,0.11,254.55789473684212,96,0.08333333333333333,0.08,262.5729166666667,92,0.11956521739130435,0.11,277.10869565217394,99,0.08080808080808081,0.08,231.67676767676767,272,0.11764705882352941,0.1,301.65441176470586,1574,1574,51.7659273147583
S_sa,7,61440,282,0.0673758865248227,0.06333333333333334,222.70212765957447,138,0.057971014492753624,0.05333333333333334,218.59420289855072,93,0.021505376344086023,0.02,207.80645161290323,95,0.042105263157894736,0.04,205.49473684210525,96,0.03125,0.03,209.64583333333334,92,0.06521739130434782,0.06,213.79347826086956,99,0.04040404040404041,0.04,180.23232323232324,272,0.05514705882352941,0.046875,237.96691176470588,1574,1574,51.7659273147583
S_sa,7,81920,282,0.03900709219858156,0.03666666666666667,195.5886524822695,138,0.021739130434782608,0.02,193.40579710144928,93,0.010752688172043012,0.01,179.05376344086022,95,0.010526315789473684,0.01,176.58947368421053,96,0.010416666666666666,0.01,194.6875,92,0.043478260869565216,0.04,198.05434782608697,99,0.04040404040404041,0.04,166.84848484848484,272,0.014705882352941176,0.0125,189.75367647058823,1574,1574,51.7659273147583
S_sa,7,102400,282,0.02127659574468085,0.02,207.04255319148936,138,0.021739130434782608,0.02,201.02898550724638,93,0.010752688172043012,0.01,193.76344086021504,95,0.0,0.0,198.8736842105263,96,0.020833333333333332,0.02,221.20833333333334,92,0.010869565217391304,0.01,201.9673913043478,99,0.0,0.0,193.11111111111111,272,0.011029411764705883,0.009375,191.60294117647058,1574,1574,51.7659273147583
S_sa,7,122880,282,0.7269503546099291,0.6833333333333333,459.2517730496454,138,0.6521739130434783,0.6,457.55797101449275,93,0.6129032258064516,0.57,452.3010752688172,95,0.6105263157894737,0.58,448.6,96,0.6458333333333334,0.62,462.7395833333333,92,0.6630434782608695,0.61,458.4891304347826,99,0.6060606060606061,0.6,427.06060606060606,272,0.6470588235294118,0.55,459.2610294117647,1574,1574,51.7659273147583
S_sa,7,143360,282,0.34397163120567376,0.3233333333333333,373.13120567375887,138,0.2391304347826087,0.22,353.1159420289855,93,0.12903225806451613,0.12,333.5483870967742,95,0.22105263157894736,0.21,344.0736842105263,96,0.3020833333333333,0.29,370.75,92,0.3695652173913043,0.34,369.60869565217394,99,0.29292929292929293,0.29,328.8989898989899,272,0.21691176470588236,0.184375,353.6654411764706,1574,1574,51.7659273147583
S_sa,7,163840,282,0.25177304964539005,0.23666666666666666,354.0531914893617,138,0.18840579710144928,0.17333333333333334,330.9710144927536,93,0.10752688172043011,0.1,313.0537634408602,95,0.17894736842105263,0.17,327.22105263157897,96,0.22916666666666666,0.22,350.09375,92,0.2826086956521739,0.26,349.82608695652175,99,0.20202020202020202,0.2,318.34343434343435,272,0.15073529411764705,0.128125,334.6617647058824,1574,1574,51.7659273147583
S_sa,7,184320,282,0.028368794326241134,0.02666666666666667,214.63829787234042,138,0.021739130434782608,0.02,204.41304347826087,93,0.010752688172043012,0.01,198.08602150537635,95,0.031578947368421054,0.03,204.85263157894738,96,0.052083333333333336,0.05,231.22916666666666,92,0.021739130434782608,0.02,208.22826086956522,99,0.04040404040404041,0.04,213.7979797979798,272,0.05514705882352941,0.046875,212.1139705882353,1574,1574,51.7659273147583
S_sa,7,204800,282,0.29432624113475175,0.27666666666666667,360.26241134751774,138,0.26811594202898553,0.24666666666666667,345.89130434782606,93,0.15053763440860216,0.14,328.26881720430106,95,0.24210526315789474,0.23,336.2315789473684,96,0.2604166666666667,0.25,347.4375,92,0.2826086956521739,0.26,354.0,99,0.1717171717171717,0.17,301.979797979798,272,0.23529411764705882,0.2,357.5772058823529,1574,1574,51.7659273147583
B_sa,7,0,282,0.0,0.0,38.148936170212764,138,0.0,0.0,35.96376811594203,93,0.0,0.0,36.086021505376344,95,0.0,0.0,35.410526315789475,96,0.0,0.0,51.333333333333336,92,0.0,0.0,42.47826086956522,99,0.0,0.0,30.02020202020202,272,0.0,0.0,38.974264705882355,1421,705,52.582297801971436
B_sa,7,20480,282,0.014184397163120567,0.013333333333333334,174.3049645390071,138,0.0,0.0,177.3768115942029,93,0.0,0.0,176.96774193548387,95,0.010526315789473684,0.01,178.50526315789475,96,0.0,0.0,171.08333333333334,92,0.010869565217391304,0.01,184.69565217391303,99,0.0,0.0,161.78787878787878,272,0.011029411764705883,0.009375,167.78676470588235,1421,705,52.582297801971436
B_sa,7,40960,282,0.10283687943262411,0.09666666666666666,267.3049645390071,138,0.043478260869565216,0.04,254.43478260869566,93,0.0967741935483871,0.09,259.5698924731183,95,0.10526315789473684,0.1,250.58947368421053,96,0.10416666666666667,0.1,264.6666666666667,92,0.13043478260869565,0.12,275.42391304347825,99,0.13131313131313133,0.13,229.3030303030303,272,0.11764705882352941,0.1,292.50735294117646,1421,705,52.582297801971436
B_sa,7,61440,282,0.05319148936170213,0.05,220.08510638297872,138,0.014492753623188406,0.013333333333333334,216.94927536231884,93,0.021505376344086023,0.02,214.80645161290323,95,0.042105263157894736,0.04,218.42105263157896,96,0.03125,0.03,225.58333333333334,92,0.06521739130434782,0.06,229.4891304347826,99,0.030303030303030304,0.03,193.17171717171718,272,0.01838235294117647,0.015625,220.61029411764707,1421,705,52.582297801971436
B_sa,7,81920,282,0.03546099290780142,0.03333333333333333,233.05673758865248,138,0.014492753623188406,0.013333333333333334,221.8695652173913,93,0.053763440860215055,0.05,225.6236559139785,95,0.021052631578947368,0.02,213.49473684210525,96,0.03125,0.03,225.0625,92,0.07608695652173914,0.07,233.1304347826087,99,0.030303030303030304,0.03,191.6060606060606,272,0.0661764705882353,0.05625,264.125,1421,705,52.582297801971436
B_sa,7,102400,282,0.1950354609929078,0.18333333333333332,338.25531914893617,138,0.15942028985507245,0.14666666666666667,325.1811594202899,93,0.08602150537634409,0.08,305.0430107526882,95,0.14736842105263157,0.14,317.4947368421053,96,0.1875,0.18,335.1458333333333,92,0.20652173913043478,0.19,332.95652173913044,99,0.15151515151515152,0.15,296.4141414141414,272,0.09926470588235294,0.084375,320.05514705882354,1421,705,52.582297801971436
B_sa,7,122880,282,0.74822695035461,0.7033333333333334,464.77659574468083,138,0.7536231884057971,0.6933333333333334,468.80434782608694,93,0.7419354838709677,0.69,460.59139784946234,95,0.7052631578947368,0.67,463.0,96,0.75,0.72,470.0833333333333,92,0.7608695652173914,0.7,471.8804347826087,99,0.6363636363636364,0.63,430.3838383838384,272,0.7426470588235294,0.63125,465.1397058823529,1421,705,52.582297801971436
B_sa,7,143360,282,0.975177304964539,0.9166666666666666,495.04609929078015,138,0.9710144927536232,0.8933333333333333,496.21014492753625,93,0.967741935483871,0.9,490.7741935483871,95,0.9894736842105263,0.94,499.22105263157897,96,1.0,0.96,500.0,92,0.9565217391304348,0.88,494.0,99,0.9393939393939394,0.93,491.80808080808083,272,0.9411764705882353,0.8,485.0735294117647,1421,705,52.582297801971436
B_sa,7,163840,282,0.42907801418439717,0.4033333333333333,372.79432624113474,138,0.38405797101449274,0.35333333333333333,364.4855072463768,93,0.2903225806451613,0.27,352.97849462365593,95,0.3894736842105263,0.37,352.9263157894737,96,0.375,0.36,373.7916666666667,92,0.5108695652173914,0.47,375.8804347826087,99,0.3333333333333333,0.33,309.2020202020202,272,0.35661764705882354,0.303125,378.30882352941177,1421,705,52.582297801971436
B_sa,7,184320,282,0.9078014184397163,0.8533333333333334,477.677304964539,138,0.9710144927536232,0.8933333333333333,491.09420289855075,93,0.967741935483871,0.9,487.55913978494624,95,0.968421052631579,0.92,493.82105263157894,96,0.9895833333333334,0.95,495.6979166666667,92,0.9239130434782609,0.85,477.82608695652175,99,0.8585858585858586,0.85,458.5050505050505,272,0.8897058823529411,0.75625,473.18014705882354,1421,705,52.582297801971436
B_sa,7,204800,282,0.7411347517730497,0.6966666666666667,462.97163120567376,138,0.782608695652174,0.72,474.0072463768116,93,0.7634408602150538,0.71,468.0,95,0.7263157894736842,0.69,469.42105263157896,96,0.7708333333333334,0.74,474.65625,92,0.7391304347826086,0.68,469.4673913043478,99,0.6767676767676768,0.67,434.57575757575756,272,0.8014705882352942,0.68125,468.8970588235294,1421,705,52.582297801971436
N,8,0,282,0.0070921985815602835,0.006666666666666667,67.4645390070922,138,0.0,0.0,60.507246376811594,93,0.0,0.0,54.81720430107527,95,0.0,0.0,50.17894736842105,96,0.0,0.0,65.91666666666667,92,0.010869565217391304,0.01,73.80434782608695,99,0.010101010101010102,0.01,50.5959595959596,272,0.04411764705882353,0.0375,123.03308823529412,1653,1653,53.59071111679077
N,8,20480,282,0.03546099290780142,0.03333333333333333,170.75886524822695,138,0.007246376811594203,0.006666666666666667,169.66666666666666,93,0.0,0.0,168.66666666666666,95,0.031578947368421054,0.03,164.01052631578946,96,0.010416666666666666,0.01,173.22916666666666,92,0.03260869565217391,0.03,173.6086956521739,99,0.020202020202020204,0.02,134.63636363636363,272,0.07720588235294118,0.065625,192.17279411764707,1653,1653,53.59071111679077
N,8,40960,282,0.05673758865248227,0.05333333333333334,217.67730496453902,138,0.036231884057971016,0.03333333333333333,210.1231884057971,93,0.03225806451612903,0.03,215.01075268817203,95,0.031578947368421054,0.03,199.18947368421053,96,0.052083333333333336,0.05,223.63541666666666,92,0.07608695652173914,0.07,225.79347826086956,99,0.09090909090909091,0.09,194.12121212121212,272,0.04044117647058824,0.034375,227.3125,1653,1653,53.59071111679077
N,8,61440,282,0.04609929078014184,0.043333333333333335,212.74468085106383,138,0.043478260869565216,0.04,205.9855072463768,93,0.03225806451612903,0.03,202.27956989247312,95,0.021052631578947368,0.02,197.2842105263158,96,0.07291666666666667,0.07,222.01041666666666,92,0.043478260869565216,0.04,213.40217391304347,99,0.050505050505050504,0.05,182.03030303030303,272,0.025735294117647058,0.021875,212.36029411764707,1653,1653,53.59071111679077
N,8,81920,282,0.06028368794326241,0.056666666666666664,239.5709219858156,138,0.057971014492753624,0.05333333333333334,232.7246376811594,93,0.021505376344086023,0.02,215.53763440860214,95,0.031578947368421054,0.03,220.2,96,0.052083333333333336,0.05,238.95833333333334,92,0.05434782608695652,0.05,236.16304347826087,99,0.050505050505050504,0.05,203.08080808080808,272,0.014705882352941176,0.0125,219.32720588235293,1653,1653,53.59071111679077
N,8,102400,282,0.8014184397163121,0.7533333333333333,477.4609929078014,138,0.8695652173913043,0.8,483.2173913043478,93,0.7526881720430108,0.7,440.2903225806452,95,0.7894736842105263,0.75,480.2631578947368,96,0.8229166666666666,0.79,464.3229166666667,92,0.7934782608695652,0.73,481.5652173913044,99,0.5959595959595959,0.59,440.6363636363636,272,0.7904411764705882,0.671875,453.74632352941177,1653,1653,53.59071111679077
N,8,122880,282,0.06028368794326241,0.056666666666666664,263.52127659574467,138,0.07971014492753623,0.07333333333333333,271.30434782608694,93,0.043010752688172046,0.04,257.9569892473118,95,0.042105263157894736,0.04,257.90526315789475,96,0.07291666666666667,0.07,258.7291666666667,92,0.07608695652173914,0.07,265.20652173913044,99,0.050505050505050504,0.05,227.13131313131314,272,0.07720588235294118,0.065625,280.23161764705884,1653,1653,53.59071111679077
N,8,143360,282,0.37943262411347517,0.3566666666666667,388.3581560283688,138,0.43478260869565216,0.4,399.963768115942,93,0.3655913978494624,0.34,384.81720430107526,95,0.3473684210526316,0.33,381.4315789473684,96,0.375,0.36,386.3125,92,0.3804347826086957,0.35,390.3478260869565,99,0.25252525252525254,0.25,339.4646464646465,272,0.5036764705882353,0.428125,415.0845588235294,1653,1653,53.59071111679077
N,8,163840,282,0.03546099290780142,0.03333333333333333,221.56382978723406,138,0.007246376811594203,0.006666666666666667,213.02173913043478,93,0.010752688172043012,0.01,209.53763440860214,95,0.0,0.0,223.47368421052633,96,0.03125,0.03,218.5,92,0.0,0.0,213.30434782608697,99,0.010101010101010102,0.01,215.57575757575756,272,0.051470588235294115,0.04375,222.65441176470588,1653,1653,53.59071111679077
N,8,184320,282,0.04609929078014184,0.043333333333333335,206.2659574468085,138,0.021739130434782608,0.02,203.59420289855072,93,0.010752688172043012,0.01,199.31182795698925,95,0.021052631578947368,0.02,211.78947368421052,96,0.010416666666666666,0.01,199.1875,92,0.043478260869565216,0.04,210.06521739130434,99,0.020202020202020204,0.02,204.35353535353536,272,0.05514705882352941,0.046875,213.4191176470588,1653,1653,53.59071111679077
N,8,204800,282,0.04609929078014184,0.043333333333333335,225.37943262411346,138,0.007246376811594203,0.006666666666666667,217.7608695652174,93,0.010752688172043012,0.01,210.72043010752688,95,0.05263157894736842,0.05,230.1157894736842,96,0.041666666666666664,0.04,226.83333333333334,92,0.043478260869565216,0.04,229.80434782608697,99,0.06060606060606061,0.06,217.34343434343435,272,0.07352941176470588,0.0625,237.54044117647058,1653,1653,53.59071111679077
B_sa,8,0,282,0.0070921985815602835,0.006666666666666667,67.4645390070922,138,0.0,0.0,60.507246376811594,93,0.0,0.0,54.81720430107527,95,0.0,0.0,50.17894736842105,96,0.0,0.0,65.91666666666667,92,0.010869565217391304,0.01,73.80434782608695,99,0.010101010101010102,0.01,50.5959595959596,272,0.04411764705882353,0.0375,123.03308823529412,1523,729,53.12704801559448
B_sa,8,20480,282,0.03546099290780142,0.03333333333333333,179.45035460992906,138,0.014492753623188406,0.013333333333333334,187.6231884057971,93,0.0,0.0,176.03225806451613,95,0.031578947368421054,0.03,193.0421052631579,96,0.0,0.0,187.91666666666666,92,0.010869565217391304,0.01,187.17391304347825,99,0.050505050505050504,0.05,175.08080808080808,272,0.029411764705882353,0.025,174.71691176470588,1523,729,53.12704801559448
B_sa,8,40960,282,0.1595744680851064,0.15,271.7304964539007,138,0.13043478260869565,0.12,262.59420289855075,93,0.0967741935483871,0.09,262.5483870967742,95,0.15789473684210525,0.15,260.57894736842104,96,0.15625,0.15,282.03125,92,0.20652173913043478,0.19,283.67391304347825,99,0.1717171717171717,0.17,229.4747474747475,272,0.13970588235294118,0.11875,276.01838235294116,1523,729,53.12704801559448
B_sa,8,61440,282,0.24822695035460993,0.23333333333333334,325.709219858156,138,0.16666666666666666,0.15333333333333332,309.6449275362319,93,0.15053763440860216,0.14,306.18279569892474,95,0.17894736842105263,0.17,306.81052631578945,96,0.23958333333333334,0.23,328.1666666666667,92,0.25,0.23,324.4782608695652,99,0.15151515151515152,0.15,265.54545454545456,272,0.14338235294117646,0.121875,314.68014705882354,1523,729,53.12704801559448
B_sa,8,81920,282,0.32269503546099293,0.30333333333333334,343.4113475177305,138,0.2318840579710145,0.21333333333333335,325.8623188405797,93,0.15053763440860216,0.14,312.13978494623655,95,0.2631578947368421,0.25,332.4526315789474,96,0.2916666666666667,0.28,348.15625,92,0.30434782608695654,0.28,339.1521739130435,99,0.23232323232323232,0.23,281.4949494949495,272,0.14338235294117646,0.121875,315.7279411764706,1523,729,53.12704801559448
B_sa,8,102400,282,0.12056737588652482,0.11333333333333333,265.15602836879435,138,0.08695652173913043,0.08,252.69565217391303,93,0.08602150537634409,0.08,245.13978494623655,95,0.08421052631578947,0.08,237.16842105263157,96,0.125,0.12,253.4375,92,0.16304347826086957,0.15,268.5108695652174,99,0.09090909090909091,0.09,209.97979797979798,272,0.13970588235294118,0.11875,290.49632352941177,1523,729,53.12704801559448
B_sa,8,122880,282,0.07446808510638298,0.07,256.21985815602835,138,0.06521739130434782,0.06,256.2971014492754,93,0.053763440860215055,0.05,244.80645161290323,95,0.031578947368421054,0.03,250.67368421052632,96,0.0625,0.06,258.2604166666667,92,0.11956521739130435,0.11,268.3804347826087,99,0.050505050505050504,0.05,224.16161616161617,272,0.07352941176470588,0.0625,265.7022058823529,1523,729,53.12704801559448
