arm,seed,run_seed,learning_rate,step,E0/n,E0/success,E0/mean_steps,E1/n,E1/success,E1/mean_steps,E1b/n,E1b/success,E1b/mean_steps,E2/n,E2/success,E2/mean_steps,E3a/n,E3a/success,E3a/mean_steps,E3b/n,E3b/success,E3b/mean_steps,E4/n,E4/success,E4/mean_steps,E5/n,E5/success,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,4,3397530112,0.0001,204800,282,0.2978723404255319,346.1985815602837,138,0.21739130434782608,344.39130434782606,93,0.26881720430107525,342.31182795698925,95,0.25263157894736843,325.7263157894737,96,0.2604166666666667,341.7604166666667,92,0.30434782608695654,343.32608695652175,99,0.2222222222222222,279.82828282828285,272,0.3014705882352941,364.25735294117646,6300,6300,276.9135286808014
N,4,3397530112,0.0001,225280,282,0.1950354609929078,299.63475177304963,138,0.09420289855072464,284.92753623188406,93,0.06451612903225806,272.89247311827955,95,0.07368421052631578,276.4842105263158,96,0.15625,299.3229166666667,92,0.17391304347826086,295.89130434782606,99,0.09090909090909091,241.25252525252526,272,0.09558823529411764,275.7352941176471,6300,6300,276.9135286808014
N,4,3397530112,0.0001,245760,282,0.7163120567375887,460.28014184397165,138,0.7028985507246377,460.3695652173913,93,0.6989247311827957,458.0967741935484,95,0.6,451.14736842105265,96,0.7291666666666666,468.0416666666667,92,0.6304347826086957,458.14130434782606,99,0.5151515151515151,419.8484848484849,272,0.7022058823529411,455.99264705882354,6300,6300,276.9135286808014
N,4,3397530112,0.0001,266240,282,0.4432624113475177,398.531914893617,138,0.43478260869565216,414.0,93,0.3870967741935484,402.494623655914,95,0.45263157894736844,408.8421052631579,96,0.4895833333333333,404.4270833333333,92,0.45652173913043476,406.3152173913044,99,0.36363636363636365,355.27272727272725,272,0.40808823529411764,406.4264705882353,6300,6300,276.9135286808014
N,4,3397530112,0.0001,286720,282,0.3617021276595745,379.22340425531917,138,0.30434782608695654,375.68840579710144,93,0.3225806451612903,370.0537634408602,95,0.2736842105263158,353.34736842105264,96,0.2708333333333333,369.8541666666667,92,0.31521739130434784,368.3369565217391,99,0.2222222222222222,312.3333333333333,272,0.3860294117647059,394.59191176470586,6300,6300,276.9135286808014
N,4,3397530112,0.0001,307200,282,0.13120567375886524,259.14539007092196,138,0.06521739130434782,249.86231884057972,93,0.06451612903225806,243.09677419354838,95,0.08421052631578947,231.18947368421053,96,0.08333333333333333,249.19791666666666,92,0.13043478260869565,249.20652173913044,99,0.04040404040404041,197.55555555555554,272,0.10661764705882353,278.6139705882353,6300,6300,276.9135286808014
N,4,3397530112,0.0001,327680,282,0.2872340425531915,351.2163120567376,138,0.21739130434782608,349.9710144927536,93,0.25806451612903225,346.06451612903226,95,0.22105263157894736,327.0421052631579,96,0.20833333333333334,341.65625,92,0.29347826086956524,346.9021739130435,99,0.21212121212121213,288.90909090909093,272,0.35661764705882354,378.2132352941176,6300,6300,276.9135286808014
N,4,3397530112,0.0001,348160,282,0.4219858156028369,397.290780141844,138,0.42028985507246375,406.3695652173913,93,0.3870967741935484,398.1290322580645,95,0.35789473684210527,380.7157894736842,96,0.3020833333333333,394.4479166666667,92,0.44565217391304346,398.07608695652175,99,0.2828282828282828,336.52525252525254,272,0.5220588235294118,419.0845588235294,6300,6300,276.9135286808014
N,4,3397530112,0.0001,368640,282,0.24468085106382978,327.84751773049646,138,0.21739130434782608,335.1304347826087,93,0.1935483870967742,322.8279569892473,95,0.1368421052631579,311.5578947368421,96,0.1875,321.3229166666667,92,0.1956521739130435,323.30434782608694,99,0.1111111111111111,264.4848484848485,272,0.2426470588235294,355.0147058823529,6300,6300,276.9135286808014
N,4,3397530112,0.0001,389120,282,0.8404255319148937,478.0390070921986,138,0.8115942028985508,480.72463768115944,93,0.7741935483870968,473.35483870967744,95,0.7578947368421053,475.22105263157897,96,0.8333333333333334,482.125,92,0.7608695652173914,471.8478260869565,99,0.6767676767676768,446.6060606060606,272,0.7720588235294118,465.0110294117647,6300,6300,276.9135286808014
N,4,3397530112,0.0001,409600,282,0.6099290780141844,438.4751773049645,138,0.5072463768115942,428.0217391304348,93,0.5053763440860215,421.8709677419355,95,0.5263157894736842,418.89473684210526,96,0.5729166666666666,435.8125,92,0.5543478260869565,429.1521739130435,99,0.5151515151515151,392.9191919191919,272,0.4485294117647059,427.89338235294116,6300,6300,276.9135286808014
N,4,3397530112,0.0001,430080,282,0.7801418439716312,468.93617021276594,138,0.855072463768116,484.68840579710144,93,0.8387096774193549,477.31182795698925,95,0.8,479.7157894736842,96,0.84375,482.375,92,0.8369565217391305,472.20652173913044,99,0.6464646464646465,438.050505050505,272,0.7610294117647058,464.53308823529414,6300,6300,276.9135286808014
N,4,3397530112,0.0001,450560,282,0.8971631205673759,488.9326241134752,138,0.927536231884058,494.42028985507244,93,0.9032258064516129,490.5376344086022,95,0.9157894736842105,493.61052631578946,96,0.9270833333333334,494.1041666666667,92,0.8804347826086957,482.2717391304348,99,0.7676767676767676,463.6363636363636,272,0.8161764705882353,474.0257352941176,6300,6300,276.9135286808014
N,4,3397530112,0.0001,471040,282,0.8617021276595744,485.709219858156,138,0.9130434782608695,491.6376811594203,93,0.9032258064516129,488.76344086021504,95,0.8947368421052632,491.37894736842105,96,0.9583333333333334,494.0104166666667,92,0.8369565217391305,479.6304347826087,99,0.7373737373737373,461.07070707070704,272,0.8014705882352942,466.8602941176471,6300,6300,276.9135286808014
N,4,3397530112,0.0001,491520,282,0.07801418439716312,253.22695035460993,138,0.08695652173913043,253.64492753623188,93,0.053763440860215055,245.91397849462365,95,0.031578947368421054,241.30526315789473,96,0.03125,249.94791666666666,92,0.13043478260869565,266.7608695652174,99,0.06060606060606061,217.82828282828282,272,0.07352941176470588,262.34191176470586,6300,6300,276.9135286808014
N,4,3397530112,0.0001,512000,282,0.09219858156028368,271.04609929078015,138,0.06521739130434782,273.8840579710145,93,0.03225806451612903,258.505376344086,95,0.06315789473684211,269.1684210526316,96,0.08333333333333333,274.3125,92,0.15217391304347827,285.05434782608694,99,0.09090909090909091,239.44444444444446,272,0.04779411764705882,274.4889705882353,6300,6300,276.9135286808014
N,4,3397530112,0.0001,532480,282,0.03546099290780142,209.53191489361703,138,0.007246376811594203,205.16666666666666,93,0.0,197.6451612903226,95,0.042105263157894736,216.01052631578946,96,0.041666666666666664,219.55208333333334,92,0.06521739130434782,223.1086956521739,99,0.020202020202020204,191.57575757575756,272,0.011029411764705883,202.9816176470588,6300,6300,276.9135286808014
N,4,3397530112,0.0001,552960,282,0.014184397163120567,188.84751773049646,138,0.014492753623188406,189.1231884057971,93,0.0,186.752688172043,95,0.021052631578947368,196.8736842105263,96,0.0,196.79166666666666,92,0.05434782608695652,205.34782608695653,99,0.010101010101010102,175.5050505050505,272,0.003676470588235294,191.32720588235293,6300,6300,276.9135286808014
N,4,3397530112,0.0001,573440,282,0.024822695035460994,208.61702127659575,138,0.014492753623188406,207.2608695652174,93,0.010752688172043012,203.1720430107527,95,0.021052631578947368,214.8,96,0.010416666666666666,215.52083333333334,92,0.05434782608695652,225.17391304347825,99,0.030303030303030304,192.07070707070707,272,0.011029411764705883,209.71323529411765,6300,6300,276.9135286808014
N,4,3397530112,0.0001,593920,282,0.07446808510638298,250.9964539007092,138,0.021739130434782608,245.4855072463768,93,0.021505376344086023,233.95698924731184,95,0.08421052631578947,262.5052631578947,96,0.0625,254.02083333333334,92,0.08695652173913043,259.3152173913044,99,0.10101010101010101,236.0,272,0.029411764705882353,245.66176470588235,6300,6300,276.9135286808014
N,4,3397530112,0.0001,614400,282,0.10283687943262411,269.0248226950355,138,0.08695652173913043,268.3695652173913,93,0.06451612903225806,257.0,95,0.10526315789473684,287.37894736842105,96,0.03125,264.0729166666667,92,0.08695652173913043,277.45652173913044,99,0.13131313131313133,259.8181818181818,272,0.07352941176470588,264.8529411764706,6300,6300,276.9135286808014
N,4,3397530112,0.0001,634880,282,0.04964539007092199,215.03900709219857,138,0.036231884057971016,216.6014492753623,93,0.010752688172043012,208.29032258064515,95,0.031578947368421054,227.61052631578949,96,0.020833333333333332,214.70833333333334,92,0.08695652173913043,228.02173913043478,99,0.04040404040404041,206.88888888888889,272,0.01838235294117647,209.25,6300,6300,276.9135286808014
N,4,3397530112,0.0001,655360,282,0.04964539007092199,221.15248226950354,138,0.043478260869565216,223.85507246376812,93,0.021505376344086023,214.6021505376344,95,0.042105263157894736,234.96842105263158,96,0.010416666666666666,219.76041666666666,92,0.06521739130434782,231.67391304347825,99,0.08080808080808081,219.26262626262627,272,0.029411764705882353,214.9375,6300,6300,276.9135286808014
N,4,3397530112,0.0001,675840,282,0.03900709219858156,198.32978723404256,138,0.014492753623188406,202.83333333333334,93,0.0,193.78494623655914,95,0.010526315789473684,210.6421052631579,96,0.0,201.29166666666666,92,0.05434782608695652,213.05434782608697,99,0.04040404040404041,200.85858585858585,272,0.011029411764705883,195.8308823529412,6300,6300,276.9135286808014
N,4,3397530112,0.0001,696320,282,0.014184397163120567,172.93617021276594,138,0.014492753623188406,180.2753623188406,93,0.010752688172043012,173.05376344086022,95,0.0,184.52631578947367,96,0.0,175.875,92,0.03260869565217391,184.42391304347825,99,0.010101010101010102,175.59595959595958,272,0.003676470588235294,168.6764705882353,6300,6300,276.9135286808014
N,4,3397530112,0.0001,716800,282,0.03900709219858156,203.53546099290782,138,0.007246376811594203,205.7246376811594,93,0.0,200.9784946236559,95,0.06315789473684211,221.65263157894736,96,0.0,199.90625,92,0.06521739130434782,212.15217391304347,99,0.04040404040404041,206.35353535353536,272,0.025735294117647058,198.75367647058823,6300,6300,276.9135286808014
N,4,3397530112,0.0001,737280,282,0.04964539007092199,215.79787234042553,138,0.036231884057971016,219.14492753623188,93,0.021505376344086023,212.29032258064515,95,0.042105263157894736,230.03157894736842,96,0.010416666666666666,212.08333333333334,92,0.06521739130434782,229.97826086956522,99,0.0707070707070707,218.27272727272728,272,0.011029411764705883,210.0183823529412,6300,6300,276.9135286808014
N,4,3397530112,0.0001,757760,282,0.09219858156028368,262.6914893617021,138,0.043478260869565216,258.09420289855075,93,0.03225806451612903,247.2258064516129,95,0.11578947368421053,273.2736842105263,96,0.07291666666666667,261.6145833333333,92,0.10869565217391304,272.1304347826087,99,0.1111111111111111,250.6060606060606,272,0.03676470588235294,257.2720588235294,6300,6300,276.9135286808014
N,4,3397530112,0.0001,778240,282,0.06382978723404255,275.29432624113474,138,0.043478260869565216,272.04347826086956,93,0.06451612903225806,270.18279569892474,95,0.07368421052631578,286.53684210526313,96,0.03125,267.6354166666667,92,0.06521739130434782,278.70652173913044,99,0.1111111111111111,275.4343434343434,272,0.051470588235294115,267.3235294117647,6300,6300,276.9135286808014
N,4,3397530112,0.0001,798720,282,0.19148936170212766,338.4503546099291,138,0.14492753623188406,341.5144927536232,93,0.0967741935483871,327.8494623655914,95,0.18947368421052632,348.9894736842105,96,0.16666666666666666,331.0416666666667,92,0.25,350.0326086956522,99,0.24242424242424243,322.1010101010101,272,0.11397058823529412,335.29411764705884,6300,6300,276.9135286808014
N,4,3397530112,0.0001,819200,282,0.35106382978723405,404.0496453900709,138,0.32608695652173914,408.1014492753623,93,0.2903225806451613,400.5698924731183,95,0.3473684210526316,407.1684210526316,96,0.3020833333333333,399.3645833333333,92,0.40217391304347827,409.2717391304348,99,0.37373737373737376,386.0808080808081,272,0.27941176470588236,407.4779411764706,6300,6300,276.9135286808014
N,4,3397530112,0.0001,839680,282,0.48226950354609927,435.6950354609929,138,0.47101449275362317,445.5217391304348,93,0.40860215053763443,438.68817204301075,95,0.4631578947368421,438.7473684210526,96,0.375,433.9791666666667,92,0.5434782608695652,440.9673913043478,99,0.4444444444444444,420.62626262626264,272,0.36764705882352944,430.7867647058824,6300,6300,276.9135286808014
N,4,3397530112,0.0001,860160,282,0.6985815602836879,464.709219858156,138,0.6884057971014492,472.21014492753625,93,0.6774193548387096,466.06451612903226,95,0.6947368421052632,469.7263157894737,96,0.625,466.78125,92,0.7391304347826086,465.5217391304348,99,0.6161616161616161,441.07070707070704,272,0.7279411764705882,466.28308823529414,6300,6300,276.9135286808014
N,4,3397530112,0.0001,880640,282,0.9680851063829787,494.59574468085106,138,0.9855072463768116,498.45652173913044,93,0.978494623655914,496.3763440860215,95,0.9894736842105263,498.6,96,0.9895833333333334,499.1458333333333,92,0.9565217391304348,494.9130434782609,99,0.9292929292929293,493.050505050505,272,0.9338235294117647,489.04411764705884,6300,6300,276.9135286808014
N,4,3397530112,0.0001,901120,282,0.875886524822695,484.26241134751774,138,0.8768115942028986,490.28985507246375,93,0.8279569892473119,483.76344086021504,95,0.8421052631578947,488.38947368421054,96,0.9375,492.21875,92,0.8913043478260869,487.6304347826087,99,0.797979797979798,467.010101010101,272,0.8529411764705882,480.02941176470586,6300,6300,276.9135286808014
N,4,3397530112,0.0001,921600,282,0.975177304964539,496.45390070921985,138,0.9855072463768116,498.69565217391306,93,0.978494623655914,497.97849462365593,95,0.9894736842105263,499.2315789473684,96,0.9895833333333334,499.4375,92,0.967391304347826,495.8804347826087,99,0.9494949494949495,494.949494949495,272,0.9411764705882353,489.03308823529414,6300,6300,276.9135286808014
N,4,3397530112,0.0001,942080,282,0.8333333333333334,480.9113475177305,138,0.8333333333333334,486.72463768115944,93,0.8064516129032258,478.7741935483871,95,0.8421052631578947,484.38947368421054,96,0.8229166666666666,484.875,92,0.7934782608695652,477.3369565217391,99,0.7272727272727273,465.7171717171717,272,0.8125,475.7132352941176,6300,6300,276.9135286808014
N,4,3397530112,0.0001,962560,282,0.7907801418439716,470.57801418439715,138,0.782608695652174,475.18840579710144,93,0.7311827956989247,465.93548387096774,95,0.6736842105263158,467.9157894736842,96,0.7916666666666666,477.8958333333333,92,0.782608695652174,477.04347826086956,99,0.6666666666666666,445.949494949495,272,0.7977941176470589,468.72058823529414,6300,6300,276.9135286808014
N,4,3397530112,0.0001,983040,282,0.900709219858156,489.5248226950355,138,0.8768115942028986,491.7173913043478,93,0.8494623655913979,486.9569892473118,95,0.8736842105263158,490.8421052631579,96,0.9479166666666666,494.2708333333333,92,0.9239130434782609,491.42391304347825,99,0.7878787878787878,469.7171717171717,272,0.8566176470588235,475.8345588235294,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1003520,282,0.9219858156028369,489.9751773049645,138,0.9347826086956522,494.84057971014494,93,0.8817204301075269,485.6989247311828,95,0.9157894736842105,494.9684210526316,96,0.9479166666666666,495.3645833333333,92,0.9130434782608695,489.0217391304348,99,0.8484848484848485,477.6969696969697,272,0.8786764705882353,478.7610294117647,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1024000,282,0.9680851063829787,496.38652482269504,138,0.9927536231884058,499.7028985507246,93,0.978494623655914,491.247311827957,95,0.9894736842105263,499.6842105263158,96,1.0,500.0,92,0.9891304347826086,496.89130434782606,99,0.9595959595959596,493.09090909090907,272,0.9411764705882353,485.2389705882353,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1044480,282,0.8581560283687943,485.1063829787234,138,0.8405797101449275,485.5507246376812,93,0.7634408602150538,454.18279569892474,95,0.8315789473684211,487.4315789473684,96,0.8541666666666666,489.3645833333333,92,0.8804347826086957,488.1304347826087,99,0.7878787878787878,459.8787878787879,272,0.8382352941176471,470.29411764705884,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1064960,282,0.9716312056737588,491.8262411347518,138,0.9782608695652174,493.7971014492754,93,0.8709677419354839,445.13978494623655,95,0.9894736842105263,495.4842105263158,96,0.9791666666666666,490.78125,92,0.9891304347826086,495.19565217391306,99,0.9494949494949495,484.62626262626264,272,0.9044117647058824,466.49632352941177,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1085440,282,0.9716312056737588,496.26241134751774,138,0.9927536231884058,499.8550724637681,93,0.978494623655914,494.9569892473118,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,496.9021739130435,99,0.9696969696969697,493.35353535353534,272,0.9485294117647058,487.01838235294116,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1105920,282,0.9468085106382979,493.5886524822695,138,0.9420289855072463,495.80434782608694,93,0.9139784946236559,488.5376344086022,95,0.968421052631579,497.6,96,0.9583333333333334,496.46875,92,0.9347826086956522,493.6195652173913,99,0.8686868686868687,478.72727272727275,272,0.9044117647058824,482.875,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1126400,282,0.9609929078014184,496.11347517730496,138,0.9855072463768116,499.60869565217394,93,1.0,500.0,95,0.9894736842105263,498.4947368421053,96,1.0,500.0,92,0.967391304347826,496.04347826086956,99,0.9595959595959596,498.6363636363636,272,0.9558823529411765,490.4375,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1146880,282,0.9787234042553191,497.59574468085106,138,0.9855072463768116,498.6159420289855,93,1.0,500.0,95,0.9894736842105263,498.5578947368421,96,1.0,500.0,92,0.9782608695652174,497.6195652173913,99,0.98989898989899,499.7979797979798,272,0.9558823529411765,489.18014705882354,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1167360,282,0.9822695035460993,497.63120567375887,138,0.9855072463768116,498.59420289855075,93,1.0,500.0,95,0.9894736842105263,498.87368421052633,96,1.0,500.0,92,0.9782608695652174,499.2282608695652,99,0.98989898989899,499.80808080808083,272,0.9522058823529411,488.87867647058823,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1187840,282,0.9858156028368794,497.790780141844,138,0.9927536231884058,499.92753623188406,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9782608695652174,498.4130434782609,99,1.0,500.0,272,0.9742647058823529,491.2242647058824,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1208320,282,0.9893617021276596,495.3829787234043,138,1.0,500.0,93,0.967741935483871,486.81720430107526,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.32608695652175,99,1.0,500.0,272,0.9595588235294118,485.4522058823529,6300,6300,276.9135286808014
N,4,3397530112,0.0001,1228800,282,0.9929078014184397,496.9078014184397,138,1.0,500.0,93,0.978494623655914,491.61290322580646,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.30434782608694,99,1.0,500.0,272,0.9522058823529411,484.25735294117646,6300,6300,276.9135286808014
N,3,1947088435,0.0001,0,282,0.0,16.588652482269502,138,0.0,16.57246376811594,93,0.0,17.72043010752688,95,0.0,16.50526315789474,96,0.0,27.375,92,0.0,18.097826086956523,99,0.0,13.808080808080808,272,0.0,21.628676470588236,7260,7260,278.18622374534607
N,3,1947088435,0.0001,20480,282,0.024822695035460994,88.86879432624113,138,0.0,76.77536231884058,93,0.010752688172043012,88.29032258064517,95,0.010526315789473684,79.03157894736842,96,0.052083333333333336,109.39583333333333,92,0.021739130434782608,98.23913043478261,99,0.0,58.15151515151515,272,0.058823529411764705,119.7279411764706,7260,7260,278.18622374534607
N,3,1947088435,0.0001,40960,282,0.05673758865248227,185.00709219858157,138,0.007246376811594203,177.6159420289855,93,0.0,186.18279569892474,95,0.010526315789473684,171.45263157894738,96,0.11458333333333333,211.84375,92,0.08695652173913043,196.16304347826087,99,0.010101010101010102,137.12121212121212,272,0.11397058823529412,213.30514705882354,7260,7260,278.18622374534607
N,3,1947088435,0.0001,61440,282,0.5,371.4432624113475,138,0.5072463768115942,389.3478260869565,93,0.5268817204301075,393.0430107526882,95,0.4631578947368421,375.85263157894735,96,0.4895833333333333,390.5833333333333,92,0.5108695652173914,376.3804347826087,99,0.29292929292929293,301.3838383838384,272,0.5404411764705882,382.37132352941177,7260,7260,278.18622374534607
N,3,1947088435,0.0001,81920,282,0.3262411347517731,346.31205673758865,138,0.2536231884057971,350.95652173913044,93,0.25806451612903225,344.44086021505376,95,0.24210526315789474,325.86315789473684,96,0.23958333333333334,344.9583333333333,92,0.33695652173913043,342.29347826086956,99,0.21212121212121213,279.52525252525254,272,0.3639705882352941,369.89338235294116,7260,7260,278.18622374534607
N,3,1947088435,0.0001,102400,282,0.1453900709219858,298.468085106383,138,0.07246376811594203,288.3695652173913,93,0.11827956989247312,292.4623655913978,95,0.1368421052631579,281.4947368421053,96,0.13541666666666666,291.625,92,0.1956521739130435,300.4673913043478,99,0.15151515151515152,250.1818181818182,272,0.1875,323.55514705882354,7260,7260,278.18622374534607
N,3,1947088435,0.0001,122880,282,0.06028368794326241,222.10992907801418,138,0.028985507246376812,218.768115942029,93,0.03225806451612903,213.93548387096774,95,0.010526315789473684,198.62105263157895,96,0.03125,215.0,92,0.06521739130434782,216.91304347826087,99,0.020202020202020204,176.45454545454547,272,0.051470588235294115,233.67279411764707,7260,7260,278.18622374534607
N,3,1947088435,0.0001,143360,282,0.1595744680851064,284.9751773049645,138,0.09420289855072464,281.40579710144925,93,0.08602150537634409,274.3333333333333,95,0.09473684210526316,268.6421052631579,96,0.07291666666666667,273.2708333333333,92,0.13043478260869565,273.04347826086956,99,0.04040404040404041,223.8080808080808,272,0.14338235294117646,296.89338235294116,7260,7260,278.18622374534607
N,3,1947088435,0.0001,163840,282,0.4219858156028369,396.5744680851064,138,0.30434782608695654,389.60869565217394,93,0.34408602150537637,382.7204301075269,95,0.3368421052631579,370.4842105263158,96,0.375,392.7291666666667,92,0.42391304347826086,389.6195652173913,99,0.26262626262626265,333.04040404040404,272,0.36764705882352944,398.63235294117646,7260,7260,278.18622374534607
N,3,1947088435,0.0001,184320,282,0.6063829787234043,425.9574468085106,138,0.5289855072463768,429.463768115942,93,0.5161290322580645,421.31182795698925,95,0.5578947368421052,415.2631578947368,96,0.59375,438.4270833333333,92,0.5760869565217391,425.35869565217394,99,0.46464646464646464,373.8989898989899,272,0.5147058823529411,422.69117647058823,7260,7260,278.18622374534607
N,3,1947088435,0.0001,204800,282,0.3404255319148936,357.90425531914894,138,0.18840579710144928,338.4130434782609,93,0.16129032258064516,324.0430107526882,95,0.24210526315789474,337.9789473684211,96,0.28125,365.7083333333333,92,0.30434782608695654,357.0217391304348,99,0.23232323232323232,311.45454545454544,272,0.15808823529411764,328.34191176470586,7260,7260,278.18622374534607
N,3,1947088435,0.0001,225280,282,0.7801418439716312,460.8510638297872,138,0.782608695652174,468.0289855072464,93,0.7956989247311828,463.81720430107526,95,0.7052631578947368,454.94736842105266,96,0.8229166666666666,476.5625,92,0.7934782608695652,462.44565217391306,99,0.6565656565656566,418.1313131313131,272,0.7316176470588235,452.4375,7260,7260,278.18622374534607
N,3,1947088435,0.0001,245760,282,0.09219858156028368,261.6241134751773,138,0.08695652173913043,252.68115942028984,93,0.043010752688172046,247.44086021505376,95,0.09473684210526316,246.21052631578948,96,0.10416666666666667,260.4583333333333,92,0.13043478260869565,269.1195652173913,99,0.1111111111111111,220.35353535353536,272,0.09926470588235294,280.1727941176471,7260,7260,278.18622374534607
N,3,1947088435,0.0001,266240,282,0.07446808510638298,247.25177304964538,138,0.036231884057971016,235.90579710144928,93,0.043010752688172046,236.66666666666666,95,0.042105263157894736,228.18947368421053,96,0.0625,239.08333333333334,92,0.09782608695652174,254.90217391304347,99,0.050505050505050504,209.64646464646464,272,0.06985294117647059,279.69117647058823,7260,7260,278.18622374534607
N,3,1947088435,0.0001,286720,282,0.25177304964539005,345.4432624113475,138,0.15217391304347827,326.2971014492754,93,0.10752688172043011,310.2903225806452,95,0.15789473684210525,319.37894736842105,96,0.21875,338.1354166666667,92,0.25,343.64130434782606,99,0.13131313131313133,289.22222222222223,272,0.09558823529411764,324.98161764705884,7260,7260,278.18622374534607
N,3,1947088435,0.0001,307200,282,0.13829787234042554,308.1099290780142,138,0.13768115942028986,306.036231884058,93,0.08602150537634409,293.44086021505376,95,0.14736842105263157,291.11578947368423,96,0.15625,300.0729166666667,92,0.11956521739130435,304.29347826086956,99,0.0707070707070707,255.9090909090909,272,0.17647058823529413,328.9632352941176,7260,7260,278.18622374534607
