arm,seed,run_seed,learning_rate,step,E0/n,E0/success,E0/mean_steps,E1/n,E1/success,E1/mean_steps,E1b/n,E1b/success,E1b/mean_steps,E2/n,E2/success,E2/mean_steps,E3a/n,E3a/success,E3a/mean_steps,E3b/n,E3b/success,E3b/mean_steps,E4/n,E4/success,E4/mean_steps,E5/n,E5/success,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,5,68414812,0.0003,1085440,282,0.9929078014184397,498.822695035461,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,0.9797979797979798,497.4949494949495,272,0.9705882352941176,493.2132352941176,4251,4251,330.6217110157013
N,5,68414812,0.0003,1105920,282,0.9964539007092199,498.4751773049645,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.5217391304348,99,1.0,500.0,272,0.9816176470588235,495.5367647058824,4251,4251,330.6217110157013
N,5,68414812,0.0003,1126400,282,0.9858156028368794,496.8014184397163,138,1.0,500.0,93,0.989247311827957,498.8279569892473,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.57608695652175,99,0.98989898989899,499.07070707070704,272,0.9632352941176471,494.88235294117646,4251,4251,330.6217110157013
N,5,68414812,0.0003,1146880,282,0.9929078014184397,498.10283687943263,138,1.0,500.0,93,0.989247311827957,495.5376344086022,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.3695652173913,99,1.0,500.0,272,0.9816176470588235,494.0257352941176,4251,4251,330.6217110157013
N,5,68414812,0.0003,1167360,282,0.9929078014184397,497.78014184397165,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9816176470588235,495.79411764705884,4251,4251,330.6217110157013
N,5,68414812,0.0003,1187840,282,0.9893617021276596,497.71276595744683,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9816176470588235,495.93014705882354,4251,4251,330.6217110157013
N,5,68414812,0.0003,1208320,282,0.9964539007092199,499.74468085106383,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9889705882352942,497.6360294117647,4251,4251,330.6217110157013
N,5,68414812,0.0003,1228800,282,0.09929078014184398,308.89716312056737,138,0.007246376811594203,264.6811594202899,93,0.021505376344086023,256.8279569892473,95,0.010526315789473684,262.8,96,0.020833333333333332,284.6875,92,0.09782608695652174,297.64130434782606,99,0.12121212121212122,306.020202020202,272,0.22794117647058823,324.30514705882354,4251,4251,330.6217110157013
N,6,1279808943,0.0003,0,282,0.0,39.5,138,0.0,37.57971014492754,93,0.0,35.98924731182796,95,0.0,34.67368421052632,96,0.0,48.4375,92,0.0,41.358695652173914,99,0.0,30.282828282828284,272,0.0,44.25,4168,4168,333.7720170021057
N,6,1279808943,0.0003,20480,282,0.7730496453900709,441.49645390070924,138,0.855072463768116,465.27536231884056,93,0.8602150537634409,456.48387096774195,95,0.7894736842105263,462.2421052631579,96,0.875,473.59375,92,0.8369565217391305,448.95652173913044,99,0.6060606060606061,380.0,272,0.6985294117647058,408.6654411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,40960,282,0.11347517730496454,292.61347517730496,138,0.10144927536231885,287.22463768115944,93,0.08602150537634409,283.18279569892474,95,0.08421052631578947,276.13684210526316,96,0.15625,296.7916666666667,92,0.08695652173913043,291.4021739130435,99,0.08080808080808081,243.42424242424244,272,0.09558823529411764,293.75,4168,4168,333.7720170021057
N,6,1279808943,0.0003,61440,282,0.0673758865248227,246.87943262411346,138,0.057971014492753624,238.7608695652174,93,0.043010752688172046,236.8494623655914,95,0.06315789473684211,232.7263157894737,96,0.0625,247.9375,92,0.08695652173913043,253.5,99,0.08080808080808081,210.83838383838383,272,0.058823529411764705,256.98161764705884,4168,4168,333.7720170021057
N,6,1279808943,0.0003,81920,282,0.43617021276595747,414.9822695035461,138,0.45652173913043476,425.21014492753625,93,0.40860215053763443,414.78494623655916,95,0.4105263157894737,416.33684210526314,96,0.40625,415.3854166666667,92,0.44565217391304346,417.89130434782606,99,0.31313131313131315,370.7070707070707,272,0.5220588235294118,430.3529411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,102400,282,0.9432624113475178,492.7695035460993,138,0.9710144927536232,498.4710144927536,93,1.0,500.0,95,0.9789473684210527,499.29473684210524,96,0.9895833333333334,499.7604166666667,92,0.9456521739130435,489.05434782608694,99,0.9191919191919192,488.25252525252523,272,0.8897058823529411,480.7904411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,122880,282,0.04609929078014184,194.53191489361703,138,0.007246376811594203,176.92753623188406,93,0.0,172.74193548387098,95,0.010526315789473684,170.6315789473684,96,0.020833333333333332,192.03125,92,0.05434782608695652,190.93478260869566,99,0.04040404040404041,162.4747474747475,272,0.014705882352941176,177.59558823529412,4168,4168,333.7720170021057
N,6,1279808943,0.0003,143360,282,0.26595744680851063,364.0851063829787,138,0.11594202898550725,334.0072463768116,93,0.12903225806451613,329.1182795698925,95,0.22105263157894736,336.4315789473684,96,0.20833333333333334,364.4375,92,0.2826086956521739,357.20652173913044,99,0.3434343434343434,345.77777777777777,272,0.1948529411764706,341.7647058823529,4168,4168,333.7720170021057
N,6,1279808943,0.0003,163840,282,0.8368794326241135,480.290780141844,138,0.8695652173913043,488.8188405797101,93,0.8387096774193549,483.1182795698925,95,0.8421052631578947,486.5052631578947,96,0.875,487.8020833333333,92,0.8804347826086957,486.0108695652174,99,0.7777777777777778,464.4949494949495,272,0.8198529411764706,477.4154411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,184320,282,0.9432624113475178,492.74468085106383,138,0.9855072463768116,493.4855072463768,93,0.9354838709677419,473.40860215053766,95,0.9894736842105263,495.34736842105264,96,0.96875,485.78125,92,0.9347826086956522,488.7826086956522,99,0.9393939393939394,484.020202020202,272,0.9117647058823529,473.93014705882354,4168,4168,333.7720170021057
N,6,1279808943,0.0003,204800,282,0.20212765957446807,353.35460992907804,138,0.14492753623188406,350.92028985507244,93,0.15053763440860216,342.89247311827955,95,0.2,360.46315789473687,96,0.125,345.3333333333333,92,0.21739130434782608,360.17391304347825,99,0.26262626262626265,340.19191919191917,272,0.14705882352941177,350.24632352941177,4168,4168,333.7720170021057
N,6,1279808943,0.0003,225280,282,0.6205673758865248,443.67021276595744,138,0.644927536231884,456.95652173913044,93,0.6236559139784946,452.258064516129,95,0.6842105263157895,457.4736842105263,96,0.5520833333333334,449.4270833333333,92,0.7065217391304348,455.20652173913044,99,0.5454545454545454,414.75757575757575,272,0.6507352941176471,454.80882352941177,4168,4168,333.7720170021057
N,6,1279808943,0.0003,245760,282,0.5957446808510638,412.4432624113475,138,0.6956521739130435,456.0652173913044,93,0.7311827956989247,452.3440860215054,95,0.7052631578947368,443.5578947368421,96,0.6458333333333334,424.8541666666667,92,0.6956521739130435,434.29347826086956,99,0.46464646464646464,363.4141414141414,272,0.7389705882352942,445.9779411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,266240,282,0.10283687943262411,253.40070921985816,138,0.09420289855072464,248.65217391304347,93,0.053763440860215055,235.06451612903226,95,0.07368421052631578,237.66315789473686,96,0.0625,251.98958333333334,92,0.15217391304347827,260.5869565217391,99,0.10101010101010101,216.27272727272728,272,0.16544117647058823,285.2132352941176,4168,4168,333.7720170021057
N,6,1279808943,0.0003,286720,282,0.028368794326241134,178.58510638297872,138,0.014492753623188406,180.7463768115942,93,0.010752688172043012,172.09677419354838,95,0.010526315789473684,187.6315789473684,96,0.020833333333333332,182.72916666666666,92,0.03260869565217391,183.09782608695653,99,0.050505050505050504,182.1010101010101,272,0.03676470588235294,186.2389705882353,4168,4168,333.7720170021057
N,6,1279808943,0.0003,307200,282,0.14893617021276595,323.62056737588654,138,0.06521739130434782,316.8550724637681,93,0.07526881720430108,309.2043010752688,95,0.09473684210526316,328.18947368421055,96,0.08333333333333333,311.90625,92,0.13043478260869565,327.8152173913044,99,0.2222222222222222,318.4343434343434,272,0.18382352941176472,327.3345588235294,4168,4168,333.7720170021057
N,6,1279808943,0.0003,327680,282,0.9822695035460993,493.677304964539,138,0.9855072463768116,494.0507246376812,93,0.9247311827956989,467.2795698924731,95,0.9894736842105263,495.4842105263158,96,0.9791666666666666,490.2916666666667,92,0.9891304347826086,495.19565217391306,99,0.9696969696969697,486.09090909090907,272,0.9485294117647058,478.65808823529414,4168,4168,333.7720170021057
N,6,1279808943,0.0003,348160,282,0.9148936170212766,488.3404255319149,138,0.9347826086956522,490.55797101449275,93,0.9354838709677419,480.0537634408602,95,0.9578947368421052,494.5157894736842,96,0.9479166666666666,494.8020833333333,92,0.9347826086956522,494.3804347826087,99,0.8888888888888888,487.37373737373736,272,0.8897058823529411,478.30882352941177,4168,4168,333.7720170021057
N,6,1279808943,0.0003,368640,282,0.9787234042553191,496.48936170212767,138,0.9927536231884058,499.89130434782606,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9782608695652174,498.32608695652175,99,0.98989898989899,499.989898989899,272,0.9632352941176471,492.8970588235294,4168,4168,333.7720170021057
N,6,1279808943,0.0003,389120,282,0.9432624113475178,494.1843971631206,138,0.9637681159420289,497.42028985507244,93,0.967741935483871,497.5698924731183,95,1.0,500.0,96,0.9791666666666666,498.71875,92,0.9021739130434783,486.9673913043478,99,0.9393939393939394,494.77777777777777,272,0.9154411764705882,490.72058823529414,4168,4168,333.7720170021057
N,6,1279808943,0.0003,409600,282,0.9539007092198581,495.0248226950355,138,0.9927536231884058,499.6159420289855,93,0.967741935483871,486.31182795698925,95,0.9894736842105263,499.8421052631579,96,1.0,500.0,92,0.9565217391304348,492.8369565217391,99,0.9797979797979798,495.020202020202,272,0.9522058823529411,488.13235294117646,4168,4168,333.7720170021057
N,6,1279808943,0.0003,430080,282,0.9964539007092199,498.4148936170213,138,1.0,500.0,93,0.978494623655914,490.741935483871,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.25,99,0.9797979797979798,490.5353535353535,272,0.9227941176470589,479.4227941176471,4168,4168,333.7720170021057
N,6,1279808943,0.0003,450560,282,0.9858156028368794,494.7304964539007,138,1.0,500.0,93,0.946236559139785,476.4516129032258,95,1.0,500.0,96,0.9895833333333334,495.125,92,0.9891304347826086,495.1630434782609,99,0.9595959595959596,481.1818181818182,272,0.9338235294117647,481.55514705882354,4168,4168,333.7720170021057
N,6,1279808943,0.0003,471040,282,0.9858156028368794,494.968085106383,138,1.0,500.0,93,0.9139784946236559,463.741935483871,95,1.0,500.0,96,0.9895833333333334,495.09375,92,0.9891304347826086,495.1521739130435,99,0.9797979797979798,490.6666666666667,272,0.9558823529411765,483.4522058823529,4168,4168,333.7720170021057
N,6,1279808943,0.0003,491520,282,0.9680851063829787,487.25531914893617,138,0.9565217391304348,480.95652173913044,93,0.8494623655913979,434.96774193548384,95,0.9789473684210527,490.38947368421054,96,0.9375,470.8958333333333,92,0.9891304347826086,495.1304347826087,99,0.9494949494949495,476.72727272727275,272,0.9117647058823529,462.7352941176471,4168,4168,333.7720170021057
N,6,1279808943,0.0003,512000,282,0.9858156028368794,493.84751773049646,138,0.9855072463768116,494.1014492753623,93,0.9139784946236559,462.4516129032258,95,0.9894736842105263,496.93684210526317,96,0.9895833333333334,495.1041666666667,92,0.9891304347826086,495.1521739130435,99,0.9696969696969697,486.1010101010101,272,0.9411764705882353,477.75367647058823,4168,4168,333.7720170021057
N,6,1279808943,0.0003,532480,282,0.9716312056737588,489.89716312056737,138,0.9710144927536232,489.8623188405797,93,0.9247311827956989,468.10752688172045,95,0.9789473684210527,494.6421052631579,96,0.9791666666666666,490.5416666666667,92,0.967391304347826,488.9782608695652,99,0.8888888888888888,461.5959595959596,272,0.8014705882352942,441.4889705882353,4168,4168,333.7720170021057
N,6,1279808943,0.0003,552960,282,0.9893617021276596,495.2482269503546,138,0.9782608695652174,490.2173913043478,93,0.9139784946236559,462.93548387096774,95,0.9894736842105263,495.4842105263158,96,0.96875,485.6145833333333,92,0.9782608695652174,490.3152173913044,99,0.9393939393939394,472.3939393939394,272,0.9080882352941176,471.0845588235294,4168,4168,333.7720170021057
N,6,1279808943,0.0003,573440,282,0.9822695035460993,492.20567375886526,138,0.9637681159420289,483.57971014492756,93,0.8709677419354839,443.1720430107527,95,0.9578947368421052,483.13684210526316,96,0.9479166666666666,476.34375,92,0.9782608695652174,490.25,99,0.9393939393939394,472.1818181818182,272,0.9044117647058824,460.15441176470586,4168,4168,333.7720170021057
N,6,1279808943,0.0003,593920,282,0.9893617021276596,495.2517730496454,138,0.9782608695652174,490.3188405797101,93,0.9139784946236559,462.8709677419355,95,0.9894736842105263,495.4842105263158,96,0.9791666666666666,490.3645833333333,92,0.9891304347826086,495.1521739130435,99,0.9595959595959596,481.62626262626264,272,0.9375,479.05882352941177,4168,4168,333.7720170021057
N,6,1279808943,0.0003,614400,282,0.9539007092198581,478.6489361702128,138,0.927536231884058,467.80434782608694,93,0.8387096774193549,428.96774193548384,95,0.9473684210526315,476.0210526315789,96,0.90625,456.125,92,0.9782608695652174,490.0108695652174,99,0.9090909090909091,459.020202020202,272,0.8897058823529411,453.56985294117646,4168,4168,333.7720170021057
N,6,1279808943,0.0003,634880,282,0.9858156028368794,493.6276595744681,138,0.9855072463768116,494.0072463768116,93,0.9032258064516129,457.10752688172045,95,0.9894736842105263,495.10526315789474,96,0.9895833333333334,495.0729166666667,92,0.9891304347826086,495.1304347826087,99,0.9595959595959596,481.34343434343435,272,0.9448529411764706,477.1764705882353,4168,4168,333.7720170021057
N,6,1279808943,0.0003,655360,282,0.9716312056737588,487.28723404255317,138,0.9420289855072463,474.4492753623188,93,0.8494623655913979,434.8494623655914,95,0.9789473684210527,490.34736842105264,96,0.9375,470.9479166666667,92,0.9782608695652174,490.20652173913044,99,0.9393939393939394,472.1010101010101,272,0.9338235294117647,472.1875,4168,4168,333.7720170021057
N,6,1279808943,0.0003,675840,282,0.9716312056737588,490.52836879432624,138,0.9927536231884058,496.7463768115942,93,0.9247311827956989,472.16129032258067,95,0.9894736842105263,495.2105263157895,96,0.9895833333333334,495.2291666666667,92,0.967391304347826,490.39130434782606,99,0.9191919191919192,472.77777777777777,272,0.8566176470588235,461.4154411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,696320,282,0.9290780141843972,467.5531914893617,138,0.8695652173913043,441.5072463768116,93,0.7849462365591398,403.6236559139785,95,0.8947368421052632,452.94736842105266,96,0.78125,401.0,92,0.9565217391304348,480.1521739130435,99,0.8888888888888888,449.2929292929293,272,0.8014705882352942,415.25,4168,4168,333.7720170021057
N,6,1279808943,0.0003,716800,282,0.9822695035460993,492.23758865248226,138,0.9637681159420289,483.6304347826087,93,0.8709677419354839,443.89247311827955,95,0.9789473684210527,491.18947368421055,96,0.9479166666666666,476.53125,92,0.9782608695652174,490.25,99,0.9393939393939394,475.44444444444446,272,0.9227941176470589,470.4154411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,737280,282,0.9468085106382979,475.83687943262413,138,0.9057971014492754,458.54347826086956,93,0.8064516129032258,417.59139784946234,95,0.9263157894736842,468.7157894736842,96,0.84375,432.90625,92,0.9782608695652174,490.0217391304348,99,0.898989898989899,454.25252525252523,272,0.8492647058823529,439.12132352941177,4168,4168,333.7720170021057
N,6,1279808943,0.0003,757760,282,0.8014184397163121,411.4078014184397,138,0.7608695652173914,397.3550724637681,93,0.7096774193548387,374.8709677419355,95,0.6842105263157895,363.90526315789475,96,0.3125,196.48958333333334,92,0.8478260869565217,432.1304347826087,99,0.7070707070707071,365.34343434343435,272,0.5036764705882353,277.40808823529414,4168,4168,333.7720170021057
N,6,1279808943,0.0003,778240,282,0.9893617021276596,495.25531914893617,138,0.9855072463768116,493.6014492753623,93,0.9247311827956989,466.97849462365593,95,0.9894736842105263,495.4842105263158,96,0.9791666666666666,492.4895833333333,92,0.9891304347826086,495.1521739130435,99,0.9696969696969697,486.1212121212121,272,0.9558823529411765,483.3860294117647,4168,4168,333.7720170021057
N,6,1279808943,0.0003,798720,282,0.9645390070921985,487.5744680851064,138,0.9347826086956522,472.0072463768116,93,0.8279569892473119,425.21505376344084,95,0.9578947368421052,481.58947368421053,96,0.90625,458.3333333333333,92,0.967391304347826,489.3804347826087,99,0.9393939393939394,472.27272727272725,272,0.8860294117647058,456.0882352941176,4168,4168,333.7720170021057
N,6,1279808943,0.0003,819200,282,0.9893617021276596,495.27659574468083,138,1.0,500.0,93,0.946236559139785,476.4731182795699,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.1521739130435,99,0.9797979797979798,490.8686868686869,272,0.9705882352941176,487.3860294117647,4168,4168,333.7720170021057
N,6,1279808943,0.0003,839680,282,0.9893617021276596,495.3049645390071,138,1.0,500.0,93,0.946236559139785,476.83870967741933,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.19565217391306,99,0.9797979797979798,490.92929292929296,272,0.9595588235294118,487.7904411764706,4168,4168,333.7720170021057
N,6,1279808943,0.0003,860160,282,0.9964539007092199,498.51063829787233,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9816176470588235,495.7352941176471,4168,4168,333.7720170021057
N,6,1279808943,0.0003,880640,282,0.04964539007092199,309.6063829787234,138,0.007246376811594203,293.1811594202899,93,0.0,279.35483870967744,95,0.0,294.6421052631579,96,0.0,283.15625,92,0.03260869565217391,307.9021739130435,99,0.030303030303030304,293.6969696969697,272,0.17279411764705882,335.89338235294116,4168,4168,333.7720170021057
N,6,1279808943,0.0003,901120,282,0.9929078014184397,496.92198581560285,138,1.0,500.0,93,0.978494623655914,490.6666666666667,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9779411764705882,494.52941176470586,4168,4168,333.7720170021057
N,6,1279808943,0.0003,921600,282,0.9929078014184397,497.0851063829787,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.6847826086956,99,1.0,500.0,272,0.9779411764705882,493.58088235294116,4168,4168,333.7720170021057
N,6,1279808943,0.0003,942080,282,0.9787234042553191,493.2163120567376,138,0.9927536231884058,497.7173913043478,93,0.967741935483871,485.9139784946237,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.60869565217394,99,1.0,500.0,272,0.9742647058823529,491.81985294117646,4168,4168,333.7720170021057
N,6,1279808943,0.0003,962560,282,0.9858156028368794,493.6595744680851,138,1.0,500.0,93,0.9139784946236559,462.8494623655914,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.1304347826087,99,0.9797979797979798,490.6666666666667,272,0.9669117647058824,485.90808823529414,4168,4168,333.7720170021057
N,6,1279808943,0.0003,983040,282,0.9893617021276596,495.4148936170213,138,1.0,500.0,93,0.946236559139785,477.7741935483871,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.1521739130435,99,0.98989898989899,495.4040404040404,272,0.9742647058823529,489.33088235294116,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1003520,282,0.9787234042553191,497.5070921985816,138,0.9927536231884058,498.9927536231884,93,0.967741935483871,491.5268817204301,95,0.9894736842105263,498.42105263157896,96,0.9895833333333334,498.4166666666667,92,0.9891304347826086,495.42391304347825,99,0.9595959595959596,491.2020202020202,272,0.9522058823529411,494.12132352941177,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1024000,282,0.9964539007092199,498.49645390070924,138,1.0,500.0,93,0.989247311827957,495.5376344086022,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9889705882352942,497.2757352941176,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1044480,282,1.0,500.0,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9889705882352942,496.9632352941176,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1064960,282,1.0,500.0,138,1.0,500.0,93,0.989247311827957,495.40860215053766,95,1.0,500.0,96,1.0,500.0,92,1.0,500.0,99,1.0,500.0,272,0.9669117647058824,492.8639705882353,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1085440,282,0.9822695035460993,491.99645390070924,138,0.9855072463768116,494.1666666666667,93,0.9032258064516129,457.86021505376345,95,0.9894736842105263,495.9157894736842,96,0.9895833333333334,495.0729166666667,92,0.9891304347826086,495.1304347826087,99,0.9797979797979798,490.65656565656565,272,0.9448529411764706,478.3897058823529,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1105920,282,0.9929078014184397,498.4432624113475,138,1.0,500.0,93,1.0,500.0,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.5108695652174,99,1.0,500.0,272,0.9816176470588235,496.625,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1126400,282,0.8439716312056738,482.0354609929078,138,0.8913043478260869,489.09420289855075,93,0.8494623655913979,479.16129032258067,95,0.8842105263157894,487.9157894736842,96,0.8333333333333334,479.5208333333333,92,0.8804347826086957,486.5326086956522,99,0.696969696969697,462.2121212121212,272,0.8419117647058824,478.8382352941176,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1146880,282,0.975177304964539,496.12056737588654,138,1.0,500.0,93,0.967741935483871,494.44086021505376,95,0.9894736842105263,499.9684210526316,96,0.9895833333333334,498.5625,92,0.9782608695652174,494.32608695652175,99,0.9595959595959596,492.82828282828285,272,0.9411764705882353,490.78308823529414,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1167360,282,0.9858156028368794,494.4255319148936,138,1.0,500.0,93,0.946236559139785,476.7204301075269,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,495.2391304347826,99,0.9797979797979798,490.969696969697,272,0.9558823529411765,486.4264705882353,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1187840,282,0.9787234042553191,490.5390070921986,138,0.9420289855072463,474.3768115942029,93,0.8494623655913979,434.1290322580645,95,0.9578947368421052,481.5263157894737,96,0.9270833333333334,467.6666666666667,92,0.9782608695652174,490.1521739130435,99,0.9393939393939394,472.2020202020202,272,0.9154411764705882,463.04411764705884,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1208320,282,0.975177304964539,488.709219858156,138,0.9057971014492754,457.55797101449275,93,0.8494623655913979,433.5483870967742,95,0.9368421052631579,471.10526315789474,96,0.9270833333333334,466.3854166666667,92,0.9891304347826086,495.0217391304348,99,0.9494949494949495,476.8888888888889,272,0.875,448.5220588235294,4168,4168,333.7720170021057
N,6,1279808943,0.0003,1228800,282,0.9680851063829787,491.20212765957444,138,0.9637681159420289,484.5507246376812,93,0.9354838709677419,473.18279569892474,95,0.968421052631579,486.14736842105265,96,0.9895833333333334,495.3333333333333,92,0.9782608695652174,491.82608695652175,99,0.9797979797979798,495.17171717171715,272,0.9191176470588235,474.12867647058823,4168,4168,333.7720170021057
N,7,4026425123,0.0003,0,282,0.0,13.73049645390071,138,0.0,16.920289855072465,93,0.0,20.72043010752688,95,0.0,17.126315789473683,96,0.0,17.791666666666668,92,0.0,13.923913043478262,99,0.0,12.555555555555555,272,0.0,13.676470588235293,4001,4001,333.67832708358765
N,7,4026425123,0.0003,20480,282,0.014184397163120567,170.09929078014184,138,0.014492753623188406,181.8913043478261,93,0.010752688172043012,181.53763440860214,95,0.0,194.4842105263158,96,0.010416666666666666,173.97916666666666,92,0.03260869565217391,187.5326086956522,99,0.04040404040404041,173.56565656565655,272,0.01838235294117647,160.81985294117646,4001,4001,333.67832708358765
N,7,4026425123,0.0003,40960,282,0.04609929078014184,242.5,138,0.021739130434782608,235.08695652173913,93,0.043010752688172046,236.23655913978496,95,0.021052631578947368,226.86315789473684,96,0.041666666666666664,236.375,92,0.11956521739130435,249.72826086956522,99,0.04040404040404041,205.97979797979798,272,0.051470588235294115,270.0257352941176,4001,4001,333.67832708358765
N,7,4026425123,0.0003,61440,282,0.02127659574468085,200.7340425531915,138,0.036231884057971016,204.21014492753622,93,0.010752688172043012,198.59139784946237,95,0.010526315789473684,191.2736842105263,96,0.010416666666666666,201.32291666666666,92,0.05434782608695652,204.27173913043478,99,0.030303030303030304,171.53535353535352,272,0.029411764705882353,208.65808823529412,4001,4001,333.67832708358765
N,7,4026425123,0.0003,81920,282,0.08156028368794327,267.57801418439715,138,0.06521739130434782,263.3623188405797,93,0.03225806451612903,254.69892473118279,95,0.042105263157894736,250.2421052631579,96,0.052083333333333336,249.98958333333334,92,0.09782608695652174,259.29347826086956,99,0.06060606060606061,220.31313131313132,272,0.09191176470588236,283.77941176470586,4001,4001,333.67832708358765
N,7,4026425123,0.0003,102400,282,0.2730496453900709,365.35460992907804,138,0.26811594202898553,372.4855072463768,93,0.17204301075268819,360.48387096774195,95,0.3157894736842105,377.0,96,0.25,362.6666666666667,92,0.32608695652173914,376.44565217391306,99,0.26262626262626265,335.7878787878788,272,0.16911764705882354,359.81985294117646,4001,4001,333.67832708358765
N,7,4026425123,0.0003,122880,282,0.03900709219858156,216.0921985815603,138,0.007246376811594203,212.02173913043478,93,0.0,203.4516129032258,95,0.06315789473684211,229.7263157894737,96,0.052083333333333336,226.54166666666666,92,0.06521739130434782,224.7826086956522,99,0.020202020202020204,204.16161616161617,272,0.007352941176470588,211.18014705882354,4001,4001,333.67832708358765
N,7,4026425123,0.0003,143360,282,0.04964539007092199,242.25531914893617,138,0.021739130434782608,238.83333333333334,93,0.0,224.70967741935485,95,0.07368421052631578,254.98947368421054,96,0.0625,246.14583333333334,92,0.10869565217391304,255.9673913043478,99,0.06060606060606061,230.66666666666666,272,0.03676470588235294,243.40808823529412,4001,4001,333.67832708358765
N,7,4026425123,0.0003,163840,282,0.2198581560283688,336.20212765957444,138,0.21014492753623187,341.2971014492754,93,0.21505376344086022,337.21505376344084,95,0.16842105263157894,316.9263157894737,96,0.13541666666666666,319.09375,92,0.2391304347826087,337.2391304347826,99,0.1717171717171717,287.010101010101,272,0.3382352941176471,378.38235294117646,4001,4001,333.67832708358765
N,7,4026425123,0.0003,184320,282,0.5460992907801419,436.2163120567376,138,0.6086956521739131,452.57971014492756,93,0.5698924731182796,447.2903225806452,95,0.6105263157894737,446.2631578947368,96,0.53125,439.90625,92,0.6304347826086957,451.82608695652175,99,0.494949494949495,413.32323232323233,272,0.5992647058823529,450.9632352941176,4001,4001,333.67832708358765
N,7,4026425123,0.0003,204800,282,0.9893617021276596,498.7411347517731,138,1.0,500.0,93,0.989247311827957,495.40860215053766,95,1.0,500.0,96,1.0,500.0,92,0.9891304347826086,496.9782608695652,99,1.0,500.0,272,0.9669117647058824,489.1654411764706,4001,4001,333.67832708358765
N,7,4026425123,0.0003,225280,282,0.5035460992907801,456.63475177304963,138,0.6811594202898551,477.42753623188406,93,0.7741935483870968,479.4731182795699,95,0.5473684210526316,472.0842105263158,96,0.53125,472.5520833333333,92,0.532608695652174,464.6195652173913,99,0.5353535353535354,456.04040404040404,272,0.6029411764705882,460.22058823529414,4001,4001,333.67832708358765
N,7,4026425123,0.0003,245760,282,0.1879432624113475,283.85460992907804,138,0.42028985507246375,338.80434782608694,93,0.4946236559139785,359.1720430107527,95,0.2,283.0210526315789,96,0.375,329.6458333333333,92,0.22826086956521738,295.7282608695652,99,0.13131313131313133,252.26262626262627,272,0.4227941176470588,347.18382352941177,4001,4001,333.67832708358765
