arm,seed,run_seed,learning_rate,step,E0/n,E0/success,E0/mean_steps,n_episodes,n_new,wall_time_sec
S_sa,41,3136871688,0.0003,430080,282,0.9822695035460992,497.2588652482269,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,450560,282,0.9822695035460992,496.9609929078014,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,471040,282,0.9680851063829788,495.98936170212767,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,491520,282,0.9680851063829788,493.4609929078014,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,512000,282,0.9822695035460992,496.9148936170213,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,532480,282,0.8900709219858156,483.4929078014184,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,552960,282,0.9574468085106383,494.8758865248227,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,573440,282,0.723404255319149,472.11347517730496,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,593920,282,0.9822695035460992,495.5070921985816,2791,2791,136.10707831382751
S_sa,41,3136871688,0.0003,614400,282,0.9929078014184396,497.5354609929078,2791,2791,136.10707831382751
N,42,1043820520,0.0003,0,282,0.0,14.177304964539006,2688,2688,131.89425492286682
N,42,1043820520,0.0003,20480,282,0.7624113475177305,424.26241134751774,2688,2688,131.89425492286682
N,42,1043820520,0.0003,40960,282,0.1063829787234042,250.51418439716312,2688,2688,131.89425492286682
N,42,1043820520,0.0003,61440,282,0.0815602836879432,246.39007092198585,2688,2688,131.89425492286682
N,42,1043820520,0.0003,81920,282,0.0815602836879432,262.5886524822695,2688,2688,131.89425492286682
N,42,1043820520,0.0003,102400,282,0.900709219858156,491.6666666666667,2688,2688,131.89425492286682
N,42,1043820520,0.0003,122880,282,0.8900709219858156,487.61347517730496,2688,2688,131.89425492286682
N,42,1043820520,0.0003,143360,282,0.99645390070922,498.4751773049645,2688,2688,131.89425492286682
N,42,1043820520,0.0003,163840,282,0.9893617021276596,496.2765957446808,2688,2688,131.89425492286682
N,42,1043820520,0.0003,184320,282,0.9929078014184396,497.18794326241135,2688,2688,131.89425492286682
N,42,1043820520,0.0003,204800,282,0.1276595744680851,325.40070921985813,2688,2688,131.89425492286682
N,42,1043820520,0.0003,225280,282,0.9680851063829788,493.90425531914894,2688,2688,131.89425492286682
N,42,1043820520,0.0003,245760,282,0.3439716312056737,425.13120567375887,2688,2688,131.89425492286682
N,42,1043820520,0.0003,266240,282,0.9822695035460992,497.7127659574468,2688,2688,131.89425492286682
N,42,1043820520,0.0003,286720,282,0.9893617021276596,495.2588652482269,2688,2688,131.89425492286682
N,42,1043820520,0.0003,307200,282,0.99645390070922,498.7304964539007,2688,2688,131.89425492286682
N,42,1043820520,0.0003,327680,282,0.0177304964539007,193.17730496453905,2688,2688,131.89425492286682
N,42,1043820520,0.0003,348160,282,0.0141843971631205,167.32978723404256,2688,2688,131.89425492286682
N,42,1043820520,0.0003,368640,282,0.0992907801418439,247.88297872340425,2688,2688,131.89425492286682
N,42,1043820520,0.0003,389120,282,0.5212765957446809,414.4574468085106,2688,2688,131.89425492286682
N,42,1043820520,0.0003,409600,282,0.953900709219858,491.9645390070922,2688,2688,131.89425492286682
N,42,1043820520,0.0003,430080,282,0.9929078014184396,498.4326241134752,2688,2688,131.89425492286682
N,42,1043820520,0.0003,450560,282,0.946808510638298,494.5141843971631,2688,2688,131.89425492286682
N,42,1043820520,0.0003,471040,282,0.9787234042553192,494.9858156028369,2688,2688,131.89425492286682
N,42,1043820520,0.0003,491520,282,0.9858156028368794,495.6453900709219,2688,2688,131.89425492286682
N,42,1043820520,0.0003,512000,282,0.9893617021276596,496.4858156028369,2688,2688,131.89425492286682
N,42,1043820520,0.0003,532480,282,0.9609929078014184,492.2659574468085,2688,2688,131.89425492286682
N,42,1043820520,0.0003,552960,282,0.0744680851063829,290.57092198581563,2688,2688,131.89425492286682
N,42,1043820520,0.0003,573440,282,0.9858156028368794,496.2765957446808,2688,2688,131.89425492286682
N,42,1043820520,0.0003,593920,282,0.9893617021276596,497.82978723404256,2688,2688,131.89425492286682
N,42,1043820520,0.0003,614400,282,0.9432624113475178,490.2304964539007,2688,2688,131.89425492286682
A,42,3847482181,0.0003,0,282,0.0,12.585106382978724,2595,1289,131.99615836143494
A,42,3847482181,0.0003,20480,282,0.0212765957446808,176.89716312056737,2595,1289,131.99615836143494
A,42,3847482181,0.0003,40960,282,0.2127659574468085,326.49645390070924,2595,1289,131.99615836143494
A,42,3847482181,0.0003,61440,282,0.3475177304964539,363.13120567375887,2595,1289,131.99615836143494
A,42,3847482181,0.0003,81920,282,0.0851063829787234,228.25177304964535,2595,1289,131.99615836143494
A,42,3847482181,0.0003,102400,282,0.0531914893617021,234.70212765957447,2595,1289,131.99615836143494
A,42,3847482181,0.0003,122880,282,0.4184397163120567,402.4609929078014,2595,1289,131.99615836143494
A,42,3847482181,0.0003,143360,282,0.9929078014184396,498.918439716312,2595,1289,131.99615836143494
A,42,3847482181,0.0003,163840,282,0.1170212765957446,271.20212765957444,2595,1289,131.99615836143494
A,42,3847482181,0.0003,184320,282,0.0709219858156028,221.2234042553191,2595,1289,131.99615836143494
A,42,3847482181,0.0003,204800,282,0.3226950354609929,354.7695035460993,2595,1289,131.99615836143494
A,42,3847482181,0.0003,225280,282,0.4397163120567376,381.7517730496454,2595,1289,131.99615836143494
A,42,3847482181,0.0003,245760,282,0.2375886524822695,311.61347517730496,2595,1289,131.99615836143494
A,42,3847482181,0.0003,266240,282,0.1595744680851064,296.1418439716312,2595,1289,131.99615836143494
A,42,3847482181,0.0003,286720,282,0.9148936170212766,487.75531914893617,2595,1289,131.99615836143494
A,42,3847482181,0.0003,307200,282,0.950354609929078,492.9432624113475,2595,1289,131.99615836143494
A,42,3847482181,0.0003,327680,282,0.4113475177304964,346.91843971631204,2595,1289,131.99615836143494
A,42,3847482181,0.0003,348160,282,0.946808510638298,493.8085106382979,2595,1289,131.99615836143494
A,42,3847482181,0.0003,368640,282,0.8014184397163121,482.0602836879432,2595,1289,131.99615836143494
A,42,3847482181,0.0003,389120,282,0.9716312056737588,489.9432624113475,2595,1289,131.99615836143494
A,42,3847482181,0.0003,409600,282,0.99645390070922,499.32978723404256,2595,1289,131.99615836143494
A,42,3847482181,0.0003,430080,282,0.9609929078014184,483.4432624113475,2595,1289,131.99615836143494
A,42,3847482181,0.0003,450560,282,0.975177304964539,489.7730496453901,2595,1289,131.99615836143494
A,42,3847482181,0.0003,471040,282,0.9858156028368794,494.5,2595,1289,131.99615836143494
A,42,3847482181,0.0003,491520,282,0.9858156028368794,494.709219858156,2595,1289,131.99615836143494
A,42,3847482181,0.0003,512000,282,0.9893617021276596,495.3014184397163,2595,1289,131.99615836143494
A,42,3847482181,0.0003,532480,282,0.975177304964539,492.4148936170213,2595,1289,131.99615836143494
A,42,3847482181,0.0003,552960,282,0.975177304964539,491.7517730496454,2595,1289,131.99615836143494
A,42,3847482181,0.0003,573440,282,0.975177304964539,488.6595744680851,2595,1289,131.99615836143494
A,42,3847482181,0.0003,593920,282,0.9609929078014184,482.48936170212767,2595,1289,131.99615836143494
A,42,3847482181,0.0003,614400,282,0.9822695035460992,491.97872340425533,2595,1289,131.99615836143494
S_ce,42,2202536353,0.0003,0,282,0.0,33.294326241134755,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,20480,282,0.0070921985815602,77.74468085106383,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,40960,282,0.0,98.854609929078,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,61440,282,0.3085106382978723,348.8900709219858,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,81920,282,0.0248226950354609,189.6241134751773,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,102400,282,0.0390070921985815,207.7127659574468,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,122880,282,0.0957446808510638,265.32978723404256,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,143360,282,0.0638297872340425,239.645390070922,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,163840,282,0.1595744680851064,284.7340425531915,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,184320,282,0.5,403.2765957446808,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,204800,282,0.3475177304964539,351.9113475177305,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,225280,282,0.7056737588652482,448.5354609929078,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,245760,282,0.2836879432624113,335.209219858156,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,266240,282,0.5815602836879432,414.8156028368794,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,286720,282,0.1702127659574468,324.02127659574467,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,307200,282,0.900709219858156,476.25531914893617,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,327680,282,0.9184397163120568,477.5248226950355,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,348160,282,0.9893617021276596,497.3581560283688,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,368640,282,0.9858156028368794,497.20567375886526,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,389120,282,0.9858156028368794,496.4255319148936,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,409600,282,0.6382978723404256,444.1489361702128,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,430080,282,0.9893617021276596,497.9929078014184,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,450560,282,0.9893617021276596,498.3936170212766,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,471040,282,0.9858156028368794,493.84751773049646,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,491520,282,0.9893617021276596,496.73758865248226,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,512000,282,0.9858156028368794,495.2234042553192,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,532480,282,0.9858156028368794,495.0992907801418,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,552960,282,0.9858156028368794,493.8439716312057,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,573440,282,0.9893617021276596,495.2801418439717,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,593920,282,0.9893617021276596,495.3617021276595,2652,2652,130.82414889335632
S_ce,42,2202536353,0.0003,614400,282,0.99645390070922,498.5177304964539,2652,2652,130.82414889335632
S_mab,42,2006831662,0.0003,0,282,0.0,67.95390070921985,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,20480,282,0.0,68.98226950354609,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,40960,282,0.1702127659574468,276.3581560283688,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,61440,282,0.2659574468085106,286.11347517730496,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,81920,282,0.0602836879432624,213.7234042553191,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,102400,282,0.4858156028368794,439.4290780141844,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,122880,282,0.0212765957446808,169.38652482269504,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,143360,282,0.5141843971631206,418.4397163120568,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,163840,282,0.1418439716312056,268.6241134751773,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,184320,282,0.1205673758865248,258.9574468085106,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,204800,282,0.2482269503546099,332.42907801418437,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,225280,282,0.9326241134751772,490.9645390070922,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,245760,282,0.8262411347517731,479.29432624113474,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,266240,282,0.9680851063829788,497.29432624113474,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,286720,282,0.950354609929078,486.70567375886526,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,307200,282,0.9361702127659576,492.9822695035461,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,327680,282,0.8085106382978723,480.7836879432624,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,348160,282,0.9858156028368794,495.4609929078014,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,368640,282,0.9680851063829788,495.7198581560283,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,389120,282,0.9326241134751772,492.8191489361702,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,409600,282,0.9787234042553192,495.8191489361702,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,430080,282,0.9929078014184396,497.322695035461,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,450560,282,0.9858156028368794,493.6950354609929,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,471040,282,0.9787234042553192,493.8546099290781,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,491520,282,0.9822695035460992,496.0425531914894,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,512000,282,0.9787234042553192,495.468085106383,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,532480,282,0.9326241134751772,481.88652482269504,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,552960,282,0.9787234042553192,495.60283687943263,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,573440,282,0.9929078014184396,497.9929078014184,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,593920,282,0.975177304964539,494.9148936170213,2291,2291,131.96468305587769
S_mab,42,2006831662,0.0003,614400,282,0.74822695035461,475.6560283687943,2291,2291,131.96468305587769
S_sa,42,2251257319,0.0003,0,282,0.0,13.705673758865249,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,20480,282,0.0106382978723404,179.67021276595744,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,40960,282,0.8120567375886525,477.9148936170213,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,61440,282,0.1950354609929078,324.28723404255317,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,81920,282,0.4148936170212766,383.8191489361702,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,102400,282,0.0283687943262411,193.4787234042553,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,122880,282,0.1134751773049645,282.5248226950355,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,143360,282,0.0425531914893617,238.62765957446808,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,163840,282,0.9822695035460992,498.01063829787233,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,184320,282,0.2872340425531915,393.4078014184397,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,204800,282,0.8546099290780141,480.081560283688,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,225280,282,0.7943262411347518,459.06382978723406,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,245760,282,0.0815602836879432,282.3049645390071,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,266240,282,0.0248226950354609,204.8652482269503,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,286720,282,0.1737588652482269,313.8900709219858,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,307200,282,0.549645390070922,425.4609929078014,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,327680,282,0.9680851063829788,493.8014184397163,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,348160,282,0.9822695035460992,495.4929078014184,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,368640,282,0.9397163120567376,488.52127659574467,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,389120,282,0.925531914893617,487.34751773049646,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,409600,282,0.9929078014184396,498.4007092198582,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,430080,282,0.9113475177304964,478.8333333333333,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,450560,282,0.9645390070921984,492.3333333333333,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,471040,282,0.9929078014184396,497.5390070921986,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,491520,282,0.9893617021276596,496.4326241134752,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,512000,282,0.9893617021276596,495.2872340425532,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,532480,282,0.9893617021276596,495.31205673758865,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,552960,282,0.9893617021276596,495.2978723404256,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,573440,282,0.9893617021276596,495.2588652482269,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,593920,282,0.9893617021276596,495.29432624113474,2550,2550,132.4759237766266
S_sa,42,2251257319,0.0003,614400,282,0.9680851063829788,492.9007092198582,2550,2550,132.4759237766266
N,43,2790260100,0.0003,0,282,0.0,13.698581560283689,2776,2776,131.9567539691925
N,43,2790260100,0.0003,20480,282,0.1241134751773049,283.2482269503546,2776,2776,131.9567539691925
N,43,2790260100,0.0003,40960,282,0.1631205673758865,299.17021276595744,2776,2776,131.9567539691925
N,43,2790260100,0.0003,61440,282,0.0886524822695035,263.2836879432624,2776,2776,131.9567539691925
N,43,2790260100,0.0003,81920,282,0.0212765957446808,192.09574468085103,2776,2776,131.9567539691925
N,43,2790260100,0.0003,102400,282,0.2482269503546099,355.9822695035461,2776,2776,131.9567539691925
N,43,2790260100,0.0003,122880,282,0.5212765957446809,417.6950354609929,2776,2776,131.9567539691925
N,43,2790260100,0.0003,143360,282,0.2801418439716312,372.5390070921986,2776,2776,131.9567539691925
N,43,2790260100,0.0003,163840,282,0.0425531914893617,238.7765957446809,2776,2776,131.9567539691925
N,43,2790260100,0.0003,184320,282,0.0283687943262411,214.7659574468085,2776,2776,131.9567539691925
N,43,2790260100,0.0003,204800,282,0.0496453900709219,208.59574468085103,2776,2776,131.9567539691925
N,43,2790260100,0.0003,225280,282,0.0319148936170212,201.94326241134752,2776,2776,131.9567539691925
N,43,2790260100,0.0003,245760,282,0.0496453900709219,231.89007092198585,2776,2776,131.9567539691925
N,43,2790260100,0.0003,266240,282,0.5035460992907801,437.75531914893617,2776,2776,131.9567539691925
N,43,2790260100,0.0003,286720,282,0.925531914893617,490.29432624113474,2776,2776,131.9567539691925
N,43,2790260100,0.0003,307200,282,0.9929078014184396,498.822695035461,2776,2776,131.9567539691925
N,43,2790260100,0.0003,327680,282,0.9929078014184396,497.7517730496454,2776,2776,131.9567539691925
N,43,2790260100,0.0003,348160,282,0.9858156028368794,495.5851063829787,2776,2776,131.9567539691925
N,43,2790260100,0.0003,368640,282,0.9858156028368794,497.3900709219858,2776,2776,131.9567539691925
N,43,2790260100,0.0003,389120,282,0.950354609929078,492.82978723404256,2776,2776,131.9567539691925
N,43,2790260100,0.0003,409600,282,0.226950354609929,402.32978723404256,2776,2776,131.9567539691925
N,43,2790260100,0.0003,430080,282,0.6418439716312057,469.40425531914894,2776,2776,131.9567539691925
N,43,2790260100,0.0003,450560,282,0.9148936170212766,487.3085106382979,2776,2776,131.9567539691925
N,43,2790260100,0.0003,471040,282,0.9858156028368794,494.5602836879432,2776,2776,131.9567539691925
N,43,2790260100,0.0003,491520,282,0.9893617021276596,498.31205673758865,2776,2776,131.9567539691925
N,43,2790260100,0.0003,512000,282,0.549645390070922,428.1914893617021,2776,2776,131.9567539691925
N,43,2790260100,0.0003,532480,282,0.9822695035460992,497.5177304964539,2776,2776,131.9567539691925
N,43,2790260100,0.0003,552960,282,0.9893617021276596,495.3014184397163,2776,2776,131.9567539691925
N,43,2790260100,0.0003,573440,282,0.9893617021276596,495.37943262411346,2776,2776,131.9567539691925
N,43,2790260100,0.0003,593920,282,0.9787234042553192,495.5921985815603,2776,2776,131.9567539691925
N,43,2790260100,0.0003,614400,282,0.9893617021276596,495.2978723404256,2776,2776,131.9567539691925
A,43,381612786,0.0003,0,282,0.0,34.280141843971634,2737,1363,130.6551320552826
A,43,381612786,0.0003,20480,282,0.0248226950354609,89.88297872340425,2737,1363,130.6551320552826
A,43,381612786,0.0003,40960,282,0.1382978723404255,302.709219858156,2737,1363,130.6551320552826
A,43,381612786,0.0003,61440,282,0.1453900709219858,276.1418439716312,2737,1363,130.6551320552826
A,43,381612786,0.0003,81920,282,0.2765957446808511,393.6170212765957,2737,1363,130.6551320552826
A,43,381612786,0.0003,102400,282,0.0390070921985815,205.00709219858155,2737,1363,130.6551320552826
A,43,381612786,0.0003,122880,282,0.0248226950354609,209.4290780141844,2737,1363,130.6551320552826
A,43,381612786,0.0003,143360,282,0.0106382978723404,179.88652482269504,2737,1363,130.6551320552826
A,43,381612786,0.0003,163840,282,0.0354609929078014,246.90070921985816,2737,1363,130.6551320552826
A,43,381612786,0.0003,184320,282,0.0460992907801418,250.18794326241135,2737,1363,130.6551320552826
A,43,381612786,0.0003,204800,282,0.2304964539007092,374.62056737588654,2737,1363,130.6551320552826
A,43,381612786,0.0003,225280,282,0.0851063829787234,270.0921985815603,2737,1363,130.6551320552826
A,43,381612786,0.0003,245760,282,0.549645390070922,437.7765957446808,2737,1363,130.6551320552826
A,43,381612786,0.0003,266240,282,0.9787234042553192,495.6808510638298,2737,1363,130.6551320552826
A,43,381612786,0.0003,286720,282,0.975177304964539,495.76241134751774,2737,1363,130.6551320552826
A,43,381612786,0.0003,307200,282,0.99645390070922,498.5567375886525,2737,1363,130.6551320552826
A,43,381612786,0.0003,327680,282,0.9680851063829788,494.4007092198582,2737,1363,130.6551320552826
A,43,381612786,0.0003,348160,282,0.8936170212765957,481.9078014184397,2737,1363,130.6551320552826
A,43,381612786,0.0003,368640,282,0.7375886524822695,468.6453900709219,2737,1363,130.6551320552826
A,43,381612786,0.0003,389120,282,0.946808510638298,493.63120567375887,2737,1363,130.6551320552826
A,43,381612786,0.0003,409600,282,0.975177304964539,495.2588652482269,2737,1363,130.6551320552826
A,43,381612786,0.0003,430080,282,0.9858156028368794,496.6347517730496,2737,1363,130.6551320552826
A,43,381612786,0.0003,450560,282,0.4113475177304964,425.4148936170213,2737,1363,130.6551320552826
A,43,381612786,0.0003,471040,282,0.9893617021276596,496.6737588652482,2737,1363,130.6551320552826
A,43,381612786,0.0003,491520,282,0.9858156028368794,493.6382978723405,2737,1363,130.6551320552826
A,43,381612786,0.0003,512000,282,0.9893617021276596,496.6737588652482,2737,1363,130.6551320552826
A,43,381612786,0.0003,532480,282,0.9858156028368794,493.6985815602837,2737,1363,130.6551320552826
A,43,381612786,0.0003,552960,282,0.9929078014184396,496.9326241134752,2737,1363,130.6551320552826
A,43,381612786,0.0003,573440,282,0.9787234042553192,494.2234042553192,2737,1363,130.6551320552826
A,43,381612786,0.0003,593920,282,0.9929078014184396,496.9609929078014,2737,1363,130.6551320552826
A,43,381612786,0.0003,614400,282,0.9893617021276596,495.9964539007093,2737,1363,130.6551320552826
S_ce,43,1657190537,0.0003,0,282,0.0,44.54255319148936,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,20480,282,0.0035460992907801,72.67375886524823,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,40960,282,0.0390070921985815,193.24822695035465,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,61440,282,0.0638297872340425,234.5815602836879,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,81920,282,0.1382978723404255,306.209219858156,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,102400,282,0.875886524822695,485.9609929078014,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,122880,282,0.1170212765957446,320.9609929078014,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,143360,282,0.0531914893617021,200.74468085106383,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,163840,282,0.1028368794326241,293.4929078014184,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,184320,282,0.8936170212765957,472.4148936170213,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,204800,282,0.0567375886524822,253.5921985815603,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,225280,282,0.0921985815602836,247.74822695035465,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,245760,282,0.9219858156028368,490.0921985815603,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,266240,282,0.9645390070921984,493.4113475177305,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,286720,282,0.9787234042553192,494.97163120567376,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,307200,282,0.9858156028368794,493.6347517730496,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,327680,282,0.8936170212765957,483.7765957446808,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,348160,282,0.975177304964539,492.1063829787234,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,368640,282,0.9858156028368794,493.6666666666667,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,389120,282,0.975177304964539,488.9751773049645,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,409600,282,0.9716312056737588,487.1099290780142,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,430080,282,0.9822695035460992,491.9609929078014,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,450560,282,0.9858156028368794,494.7659574468085,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,471040,282,0.975177304964539,492.5,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,491520,282,0.7624113475177305,470.7198581560283,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,512000,282,0.9680851063829788,492.0177304964539,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,532480,282,0.9893617021276596,496.1382978723405,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,552960,282,0.925531914893617,490.1382978723405,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,573440,282,0.9893617021276596,495.2978723404256,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,593920,282,0.9858156028368794,493.6347517730496,2078,2078,130.80217027664185
S_ce,43,1657190537,0.0003,614400,282,0.9822695035460992,494.8723404255319,2078,2078,130.80217027664185
S_mab,43,2053435510,0.0003,0,282,0.0,12.294326241134751,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,20480,282,0.4468085106382978,381.3439716312057,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,40960,282,0.6808510638297872,446.98936170212767,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,61440,282,0.1028368794326241,229.3617021276596,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,81920,282,0.0709219858156028,212.2765957446809,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,102400,282,0.1453900709219858,297.2588652482269,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,122880,282,0.9680851063829788,497.5921985815603,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,143360,282,0.0390070921985815,201.43971631205673,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,163840,282,0.0354609929078014,213.40425531914897,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,184320,282,0.0283687943262411,207.7836879432624,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,204800,282,0.0496453900709219,215.3581560283688,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,225280,282,0.2056737588652482,365.322695035461,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,245760,282,0.0567375886524822,203.7659574468085,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,266240,282,0.1524822695035461,313.92198581560285,2597,2597,132.1923201084137
S_mab,43,2053435510,0.0003,286720,282,0.9787234042553192,497.09574468085106,2597,2597,132.1923201084137
