arm,seed,run_seed,step,random/n,random/success,random/mean_steps,n_episodes,n_new,wall_time_sec
REF,1,852122768,311296,293,0.9283276450511946,160.38225255972696,2470,2470,96.91750907897949
REF,1,852122768,327680,293,0.9215017064846417,164.10580204778157,2470,2470,96.91750907897949
REF,1,852122768,344064,293,0.8122866894197952,198.74744027303754,2470,2470,96.91750907897949
REF,1,852122768,360448,293,0.9112627986348123,162.48464163822527,2470,2470,96.91750907897949
REF,1,852122768,376832,293,0.9351535836177475,151.86348122866895,2470,2470,96.91750907897949
REF,1,852122768,393216,293,0.9044368600682594,166.4505119453925,2470,2470,96.91750907897949
REF,1,852122768,409600,293,0.8395904436860068,187.82252559726962,2470,2470,96.91750907897949
REF,1,852122768,425984,293,0.9010238907849829,165.95221843003412,2470,2470,96.91750907897949
REF,1,852122768,442368,293,0.8976109215017065,166.29692832764505,2470,2470,96.91750907897949
REF,1,852122768,458752,293,0.9112627986348123,168.33788395904438,2470,2470,96.91750907897949
REF,1,852122768,475136,293,0.8873720136518771,170.62116040955632,2470,2470,96.91750907897949
REF,1,852122768,491520,293,0.9215017064846417,156.1467576791809,2470,2470,96.91750907897949
REF,2,3751221709,0,293,0.0,500.0,2512,2512,97.38524174690247
REF,2,3751221709,16384,293,0.0,500.0,2512,2512,97.38524174690247
REF,2,3751221709,32768,293,0.46757679180887374,320.8805460750853,2512,2512,97.38524174690247
REF,2,3751221709,49152,293,0.9078498293515358,156.25597269624572,2512,2512,97.38524174690247
REF,2,3751221709,65536,293,0.863481228668942,175.42662116040955,2512,2512,97.38524174690247
REF,2,3751221709,81920,293,0.9112627986348123,164.83617747440272,2512,2512,97.38524174690247
REF,2,3751221709,98304,293,0.9419795221843004,156.05460750853243,2512,2512,97.38524174690247
REF,2,3751221709,114688,293,0.931740614334471,159.50170648464163,2512,2512,97.38524174690247
REF,2,3751221709,131072,293,0.9215017064846417,160.34129692832764,2512,2512,97.38524174690247
REF,2,3751221709,147456,293,0.9556313993174061,156.160409556314,2512,2512,97.38524174690247
REF,2,3751221709,163840,293,0.9658703071672355,152.7372013651877,2512,2512,97.38524174690247
REF,2,3751221709,180224,293,0.9180887372013652,164.21160409556313,2512,2512,97.38524174690247
REF,2,3751221709,196608,293,0.8430034129692833,182.67576791808872,2512,2512,97.38524174690247
REF,2,3751221709,212992,293,0.856655290102389,184.12627986348122,2512,2512,97.38524174690247
REF,2,3751221709,229376,293,0.7781569965870307,211.04095563139933,2512,2512,97.38524174690247
REF,2,3751221709,245760,293,0.621160409556314,267.1399317406143,2512,2512,97.38524174690247
REF,2,3751221709,262144,293,0.6313993174061433,261.839590443686,2512,2512,97.38524174690247
REF,2,3751221709,278528,293,0.6655290102389079,244.94539249146757,2512,2512,97.38524174690247
REF,2,3751221709,294912,293,0.7030716723549488,233.9726962457338,2512,2512,97.38524174690247
REF,2,3751221709,311296,293,0.6928327645051194,239.2320819112628,2512,2512,97.38524174690247
REF,2,3751221709,327680,293,0.7542662116040956,215.93174061433447,2512,2512,97.38524174690247
REF,2,3751221709,344064,293,0.8020477815699659,196.00682593856655,2512,2512,97.38524174690247
REF,2,3751221709,360448,293,0.8771331058020477,171.44368600682594,2512,2512,97.38524174690247
REF,2,3751221709,376832,293,0.8976109215017065,164.0580204778157,2512,2512,97.38524174690247
REF,2,3751221709,393216,293,0.8225255972696246,188.8703071672355,2512,2512,97.38524174690247
REF,2,3751221709,409600,293,0.9215017064846417,157.45392491467578,2512,2512,97.38524174690247
REF,2,3751221709,425984,293,0.9078498293515358,163.34129692832764,2512,2512,97.38524174690247
REF,2,3751221709,442368,293,0.9112627986348123,165.97610921501706,2512,2512,97.38524174690247
REF,2,3751221709,458752,293,0.9488054607508533,148.1467576791809,2512,2512,97.38524174690247
REF,2,3751221709,475136,293,0.9453924914675768,149.6518771331058,2512,2512,97.38524174690247
REF,2,3751221709,491520,293,0.9488054607508533,153.02047781569965,2512,2512,97.38524174690247
REF,7,604836742,0,293,0.757679180887372,269.45051194539246,2574,2574,90.40749096870422
REF,7,604836742,16384,293,0.658703071672355,244.91808873720137,2574,2574,90.40749096870422
REF,7,604836742,32768,293,0.8088737201365188,200.05460750853243,2574,2574,90.40749096870422
REF,7,604836742,49152,293,0.9078498293515358,169.98976109215016,2574,2574,90.40749096870422
REF,7,604836742,65536,293,0.9351535836177475,163.74402730375428,2574,2574,90.40749096870422
REF,7,604836742,81920,293,0.9078498293515358,168.19453924914677,2574,2574,90.40749096870422
REF,7,604836742,98304,293,0.931740614334471,163.25255972696246,2574,2574,90.40749096870422
REF,7,604836742,114688,293,0.9112627986348123,170.22866894197952,2574,2574,90.40749096870422
REF,7,604836742,131072,293,0.8873720136518771,168.7372013651877,2574,2574,90.40749096870422
REF,7,604836742,147456,293,0.9044368600682594,170.01023890784984,2574,2574,90.40749096870422
REF,7,604836742,163840,293,0.9522184300341296,154.0443686006826,2574,2574,90.40749096870422
REF,7,604836742,180224,293,0.9180887372013652,163.93174061433447,2574,2574,90.40749096870422
REF,7,604836742,196608,293,0.8907849829351536,172.90784982935153,2574,2574,90.40749096870422
REF,7,604836742,212992,293,0.9044368600682594,167.07167235494882,2574,2574,90.40749096870422
REF,7,604836742,229376,293,0.8464163822525598,178.87372013651878,2574,2574,90.40749096870422
REF,7,604836742,245760,293,0.7064846416382252,227.73378839590444,2574,2574,90.40749096870422
REF,7,604836742,262144,293,0.7713310580204779,207.39931740614335,2574,2574,90.40749096870422
REF,7,604836742,278528,293,0.590443686006826,269.9453924914676,2574,2574,90.40749096870422
REF,7,604836742,294912,293,0.8327645051194539,185.79863481228668,2574,2574,90.40749096870422
REF,7,604836742,311296,293,0.8122866894197952,190.16723549488054,2574,2574,90.40749096870422
REF,7,604836742,327680,293,0.7610921501706485,209.72013651877134,2574,2574,90.40749096870422
REF,7,604836742,344064,293,0.6757679180887372,238.320819112628,2574,2574,90.40749096870422
REF,7,604836742,360448,293,0.7952218430034129,197.259385665529,2574,2574,90.40749096870422
REF,7,604836742,376832,293,0.8907849829351536,169.48464163822527,2574,2574,90.40749096870422
REF,7,604836742,393216,293,0.8327645051194539,185.6075085324232,2574,2574,90.40749096870422
REF,7,604836742,409600,293,0.9351535836177475,159.35494880546077,2574,2574,90.40749096870422
REF,7,604836742,425984,293,0.9419795221843004,155.32764505119454,2574,2574,90.40749096870422
REF,7,604836742,442368,293,0.931740614334471,154.39931740614335,2574,2574,90.40749096870422
REF,7,604836742,458752,293,0.9385665529010239,156.72013651877134,2574,2574,90.40749096870422
REF,7,604836742,475136,293,0.9351535836177475,155.6825938566553,2574,2574,90.40749096870422
REF,7,604836742,491520,293,0.9351535836177475,159.22184300341297,2574,2574,90.40749096870422
REF,8,4062003080,0,293,0.0,500.0,2601,2601,90.83920788764954
REF,8,4062003080,16384,293,0.8191126279863481,192.64163822525597,2601,2601,90.83920788764954
REF,8,4062003080,32768,293,0.9215017064846417,164.92150170648463,2601,2601,90.83920788764954
REF,8,4062003080,49152,293,0.7337883959044369,218.65870307167236,2601,2601,90.83920788764954
REF,8,4062003080,65536,293,0.7918088737201365,198.96587030716722,2601,2601,90.83920788764954
REF,8,4062003080,81920,293,0.9112627986348123,159.5938566552901,2601,2601,90.83920788764954
REF,8,4062003080,98304,293,0.9249146757679181,154.50511945392492,2601,2601,90.83920788764954
REF,8,4062003080,114688,293,0.8805460750853242,170.38907849829351,2601,2601,90.83920788764954
REF,8,4062003080,131072,293,0.9010238907849829,167.05460750853243,2601,2601,90.83920788764954
REF,8,4062003080,147456,293,0.7679180887372014,206.82252559726962,2601,2601,90.83920788764954
REF,8,4062003080,163840,293,0.6757679180887372,242.16382252559728,2601,2601,90.83920788764954
REF,8,4062003080,180224,293,0.7918088737201365,201.76109215017064,2601,2601,90.83920788764954
REF,8,4062003080,196608,293,0.8703071672354948,176.22525597269623,2601,2601,90.83920788764954
REF,8,4062003080,212992,293,0.8020477815699659,194.34470989761093,2601,2601,90.83920788764954
REF,8,4062003080,229376,293,0.9180887372013652,159.52559726962457,2601,2601,90.83920788764954
REF,8,4062003080,245760,293,0.9351535836177475,154.03754266211604,2601,2601,90.83920788764954
REF,8,4062003080,262144,293,0.9522184300341296,149.51535836177473,2601,2601,90.83920788764954
REF,8,4062003080,278528,293,0.9488054607508533,150.3924914675768,2601,2601,90.83920788764954
REF,8,4062003080,294912,293,0.8805460750853242,175.63139931740614,2601,2601,90.83920788764954
REF,8,4062003080,311296,293,0.7986348122866894,201.2627986348123,2601,2601,90.83920788764954
REF,8,4062003080,327680,293,0.8976109215017065,164.1331058020478,2601,2601,90.83920788764954
REF,8,4062003080,344064,293,0.9112627986348123,162.0307167235495,2601,2601,90.83920788764954
REF,8,4062003080,360448,293,0.8122866894197952,192.34129692832764,2601,2601,90.83920788764954
REF,8,4062003080,376832,293,0.7713310580204779,209.22525597269623,2601,2601,90.83920788764954
REF,8,4062003080,393216,293,0.863481228668942,173.5221843003413,2601,2601,90.83920788764954
REF,8,4062003080,409600,293,0.8907849829351536,167.0580204778157,2601,2601,90.83920788764954
REF,8,4062003080,425984,293,0.8293515358361775,187.8259385665529,2601,2601,90.83920788764954
REF,8,4062003080,442368,293,0.7508532423208191,213.0034129692833,2601,2601,90.83920788764954
REF,8,4062003080,458752,293,0.8122866894197952,193.44027303754265,2601,2601,90.83920788764954
REF,8,4062003080,475136,293,0.6518771331058021,248.36860068259386,2601,2601,90.83920788764954
REF,8,4062003080,491520,293,0.7133105802047781,223.5529010238908,2601,2601,90.83920788764954
REF,9,3830851583,0,293,0.0,500.0,2416,2416,90.56852293014526
REF,9,3830851583,16384,293,0.6006825938566553,308.98293515358364,2416,2416,90.56852293014526
REF,9,3830851583,32768,293,0.7201365187713311,224.16723549488054,2416,2416,90.56852293014526
REF,9,3830851583,49152,293,0.5870307167235495,278.4948805460751,2416,2416,90.56852293014526
REF,9,3830851583,65536,293,0.8156996587030717,199.47440273037543,2416,2416,90.56852293014526
REF,9,3830851583,81920,293,0.863481228668942,186.90784982935153,2416,2416,90.56852293014526
REF,9,3830851583,98304,293,0.7918088737201365,203.9863481228669,2416,2416,90.56852293014526
REF,9,3830851583,114688,293,0.7849829351535836,214.0136518771331,2416,2416,90.56852293014526
REF,9,3830851583,131072,293,0.89419795221843,176.8839590443686,2416,2416,90.56852293014526
REF,9,3830851583,147456,293,0.8907849829351536,173.94880546075086,2416,2416,90.56852293014526
REF,9,3830851583,163840,293,0.7815699658703071,207.95221843003412,2416,2416,90.56852293014526
REF,9,3830851583,180224,293,0.7098976109215017,231.7372013651877,2416,2416,90.56852293014526
REF,9,3830851583,196608,293,0.9044368600682594,170.26962457337885,2416,2416,90.56852293014526
REF,9,3830851583,212992,293,0.8668941979522184,178.91808873720137,2416,2416,90.56852293014526
REF,9,3830851583,229376,293,0.8020477815699659,200.8703071672355,2416,2416,90.56852293014526
REF,9,3830851583,245760,293,0.7303754266211604,224.8430034129693,2416,2416,90.56852293014526
REF,9,3830851583,262144,293,0.8498293515358362,187.1331058020478,2416,2416,90.56852293014526
REF,9,3830851583,278528,293,0.863481228668942,178.75085324232083,2416,2416,90.56852293014526
REF,9,3830851583,294912,293,0.8771331058020477,171.07167235494882,2416,2416,90.56852293014526
REF,9,3830851583,311296,293,0.9283276450511946,153.92832764505118,2416,2416,90.56852293014526
REF,9,3830851583,327680,293,0.9385665529010239,150.7235494880546,2416,2416,90.56852293014526
REF,9,3830851583,344064,293,0.9385665529010239,155.04778156996588,2416,2416,90.56852293014526
REF,9,3830851583,360448,293,0.9010238907849829,167.53242320819112,2416,2416,90.56852293014526
REF,9,3830851583,376832,293,0.9351535836177475,157.3924914675768,2416,2416,90.56852293014526
REF,9,3830851583,393216,293,0.9590443686006825,145.44368600682594,2416,2416,90.56852293014526
REF,9,3830851583,409600,293,0.9283276450511946,152.9829351535836,2416,2416,90.56852293014526
REF,9,3830851583,425984,293,0.9522184300341296,150.38566552901023,2416,2416,90.56852293014526
REF,9,3830851583,442368,293,0.9249146757679181,158.50511945392492,2416,2416,90.56852293014526
REF,9,3830851583,458752,293,0.9522184300341296,149.19795221843003,2416,2416,90.56852293014526
REF,9,3830851583,475136,293,0.931740614334471,153.679180887372,2416,2416,90.56852293014526
REF,9,3830851583,491520,293,0.9078498293515358,163.05119453924914,2416,2416,90.56852293014526
REF,10,3223998248,0,293,0.2525597269624573,453.26962457337885,2576,2576,90.46672701835632
REF,10,3223998248,16384,293,0.856655290102389,186.19795221843003,2576,2576,90.46672701835632
REF,10,3223998248,32768,293,0.7952218430034129,247.580204778157,2576,2576,90.46672701835632
REF,10,3223998248,49152,293,0.962457337883959,155.04778156996588,2576,2576,90.46672701835632
REF,10,3223998248,65536,293,0.9249146757679181,158.64163822525597,2576,2576,90.46672701835632
REF,10,3223998248,81920,293,0.9010238907849829,169.38907849829351,2576,2576,90.46672701835632
REF,10,3223998248,98304,293,0.9180887372013652,173.73378839590444,2576,2576,90.46672701835632
REF,10,3223998248,114688,293,0.9215017064846417,160.79180887372013,2576,2576,90.46672701835632
REF,10,3223998248,131072,293,0.9522184300341296,153.39931740614335,2576,2576,90.46672701835632
REF,10,3223998248,147456,293,0.9556313993174061,145.54266211604096,2576,2576,90.46672701835632
REF,10,3223998248,163840,293,0.9010238907849829,165.04095563139933,2576,2576,90.46672701835632
REF,10,3223998248,180224,293,0.9249146757679181,158.29692832764505,2576,2576,90.46672701835632
REF,10,3223998248,196608,293,0.931740614334471,154.88054607508533,2576,2576,90.46672701835632
REF,10,3223998248,212992,293,0.9692832764505119,143.06825938566553,2576,2576,90.46672701835632
REF,10,3223998248,229376,293,0.9453924914675768,154.75767918088738,2576,2576,90.46672701835632
REF,10,3223998248,245760,293,0.962457337883959,147.740614334471,2576,2576,90.46672701835632
REF,10,3223998248,262144,293,0.9488054607508533,149.9829351535836,2576,2576,90.46672701835632
REF,10,3223998248,278528,293,0.9215017064846417,154.21160409556313,2576,2576,90.46672701835632
REF,10,3223998248,294912,293,0.9283276450511946,159.37883959044368,2576,2576,90.46672701835632
REF,10,3223998248,311296,293,0.9249146757679181,152.2627986348123,2576,2576,90.46672701835632
REF,10,3223998248,327680,293,0.9249146757679181,157.17747440273038,2576,2576,90.46672701835632
REF,10,3223998248,344064,293,0.9215017064846417,156.22525597269623,2576,2576,90.46672701835632
REF,10,3223998248,360448,293,0.9453924914675768,149.75767918088738,2576,2576,90.46672701835632
REF,10,3223998248,376832,293,0.9590443686006825,148.0307167235495,2576,2576,90.46672701835632
REF,10,3223998248,393216,293,0.9146757679180887,157.57337883959045,2576,2576,90.46672701835632
REF,10,3223998248,409600,293,0.9112627986348123,158.8668941979522,2576,2576,90.46672701835632
REF,10,3223998248,425984,293,0.9351535836177475,154.3924914675768,2576,2576,90.46672701835632
REF,10,3223998248,442368,293,0.9146757679180887,158.54607508532422,2576,2576,90.46672701835632
