arm,seed,run_seed,step,random/n,random/success,random/mean_steps,n_episodes,n_new,wall_time_sec
N,1003,355198357,286720,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,327680,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,368640,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,409600,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,450560,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,491520,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,532480,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,573440,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,614400,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,655360,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,696320,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,737280,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,778240,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,819200,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,860160,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,901120,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,942080,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,983040,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,1024000,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,1064960,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,1105920,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,1146880,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,1187840,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1003,355198357,1228800,298,0.6711409395973155,90.48657718120805,13737,13737,221.67194819450378
N,1007,2949215139,0,298,0.0,200.0,12445,12445,167.39662790298462
N,1007,2949215139,40960,298,0.5033557046979866,116.83892617449665,12445,12445,167.39662790298462
N,1007,2949215139,81920,298,0.5771812080536913,106.06375838926175,12445,12445,167.39662790298462
N,1007,2949215139,122880,298,0.010067114093959731,198.38255033557047,12445,12445,167.39662790298462
N,1007,2949215139,163840,298,0.0,200.0,12445,12445,167.39662790298462
N,1007,2949215139,204800,298,0.0,200.0,12445,12445,167.39662790298462
N,1007,2949215139,245760,298,0.6711409395973155,90.64093959731544,12445,12445,167.39662790298462
N,1007,2949215139,286720,298,0.6711409395973155,90.5,12445,12445,167.39662790298462
N,1007,2949215139,327680,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,368640,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,409600,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,450560,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,491520,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,532480,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,573440,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,614400,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,655360,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,696320,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,737280,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,778240,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,819200,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,860160,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,901120,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,942080,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,983040,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,1024000,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,1064960,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,1105920,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,1146880,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,1187840,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1007,2949215139,1228800,298,0.6711409395973155,90.48657718120805,12445,12445,167.39662790298462
N,1008,4052838048,0,298,0.0,200.0,13429,13429,167.90899014472961
N,1008,4052838048,40960,298,0.0,200.0,13429,13429,167.90899014472961
N,1008,4052838048,81920,298,0.6711409395973155,90.5,13429,13429,167.90899014472961
N,1008,4052838048,122880,298,0.0,200.0,13429,13429,167.90899014472961
N,1008,4052838048,163840,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,204800,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,245760,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,286720,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,327680,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,368640,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,409600,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,450560,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,491520,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,532480,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,573440,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,614400,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,655360,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,696320,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,737280,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,778240,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,819200,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,860160,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,901120,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,942080,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,983040,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,1024000,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,1064960,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,1105920,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,1146880,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,1187840,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1008,4052838048,1228800,298,0.6711409395973155,90.48657718120805,13429,13429,167.90899014472961
N,1009,4058701728,0,298,0.0,200.0,12527,12527,166.4376928806305
N,1009,4058701728,40960,298,0.0,200.0,12527,12527,166.4376928806305
N,1009,4058701728,81920,298,0.0,200.0,12527,12527,166.4376928806305
N,1009,4058701728,122880,298,0.42953020134228187,131.44630872483222,12527,12527,166.4376928806305
N,1009,4058701728,163840,298,0.6711409395973155,90.57046979865771,12527,12527,166.4376928806305
N,1009,4058701728,204800,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,245760,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,286720,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,327680,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,368640,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,409600,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,450560,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,491520,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,532480,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,573440,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,614400,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,655360,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,696320,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,737280,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,778240,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,819200,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,860160,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,901120,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,942080,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,983040,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,1024000,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,1064960,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,1105920,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,1146880,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,1187840,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1009,4058701728,1228800,298,0.6711409395973155,90.48657718120805,12527,12527,166.4376928806305
N,1010,915982904,0,298,0.4395973154362416,147.66778523489933,12978,12978,165.95032286643982
N,1010,915982904,40960,298,0.0,200.0,12978,12978,165.95032286643982
N,1010,915982904,81920,298,0.0,200.0,12978,12978,165.95032286643982
N,1010,915982904,122880,298,0.0,200.0,12978,12978,165.95032286643982
N,1010,915982904,163840,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,204800,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,245760,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,286720,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,327680,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,368640,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,409600,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,450560,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,491520,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,532480,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,573440,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,614400,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,655360,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,696320,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,737280,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,778240,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,819200,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,860160,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,901120,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,942080,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,983040,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,1024000,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,1064960,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,1105920,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
N,1010,915982904,1146880,298,0.6711409395973155,90.48657718120805,12978,12978,165.95032286643982
