arm,seed,final_random,auc_random,final_steps_random,auc_steps_random,final_verifai,auc_verifai,final_steps_verifai,auc_steps_verifai
A,20,0.660756501182033,0.6229314420803782,425.55437352245855,401.25788022064614,0.1565656565656565,0.1321548821548821,198.6406659184437,181.33196159122085
A,21,0.9078014184397162,0.7054767533490938,475.74231678486996,431.5212765957447,0.30527497194163855,0.14113355780022444,210.78638234193787,156.84695722658682
A,22,0.9503546099290782,0.709022852639874,488.0839243498818,433.81028368794324,0.43995510662177323,0.3935964584112732,261.1571268237935,263.04430103504177
A,23,0.789598108747045,0.45350669818754924,447.05437352245866,386.0246256895193,0.0007482229704451333,0.08336450929043515,72.3295922184811,147.768050879162
A,24,0.9479905437352246,0.7054767533490938,493.43026004728137,427.6197793538219,0.4343434343434343,0.35655942137423624,255.67789001122333,251.29769921436593
A,25,0.37706855791962174,0.5894405043341214,355.1985815602837,403.7044917257684,0.022446689113355733,0.14238059608429976,107.07257762813317,156.65815563037785
A,26,0.9491725768321514,0.543538219070134,489.6985815602837,385.5317178881009,0.11541339319117089,0.1797293926923556,134.99607182940517,178.11980920314252
A,27,0.9030732860520093,0.580181245074862,455.7565011820331,407.0724980299448,0.07762813318368866,0.17760942760942758,93.29648335203892,191.0230078563412
A,28,0.9846335697399526,0.7202521670606777,494.7706855791962,439.9799054373523,0.20781893004115223,0.3256640478862701,152.93602693602693,230.80281207133058
A,29,0.9160756501182034,0.7105988967691096,488.09810874704493,431.27639873916473,0.5630377852600074,0.35129068462401797,333.2225963337075,254.9301035041776
A,30,0.706855791962175,0.48857368006304175,449.5141843971632,391.69680851063833,0.49962588851477746,0.2771542586357401,309.75121586232694,236.95629130814316
A,31,0.6879432624113475,0.5108353033884948,459.84751773049646,399.06639085894403,0.34249906472128694,0.3468948746726524,241.14927048260384,258.7242798353909
A,32,0.9479905437352246,0.5575256107171,489.9739952718676,392.3987391646966,0.3703703703703704,0.2623145030552438,232.7147399925178,221.40223219852848
A,33,0.8817966903073285,0.545705279747833,485.6489361702127,396.47261623325454,0.6713430602319491,0.28709938895124076,396.9885895997007,260.9209689487467
A,34,0.8120567375886525,0.5317178881008667,454.8782505910165,393.2951142631994,0.239057239057239,0.20379723157500934,195.36232697343812,196.42548946252649
A,35,0.7139479905437353,0.5256107171000788,461.48345153664303,392.29215918045696,0.34193789749345305,0.2445753834642723,235.44668911335577,210.00723282204763
A,36,0.9739952718676124,0.6420409771473601,488.41962174940903,416.0118203309693,0.11223344556677883,0.19276094276094274,110.68275346053123,185.56995884773664
A,37,0.9917257683215129,0.8041765169424743,497.44562647754134,460.0137903861308,0.5072951739618407,0.33875794986906094,292.4253647586981,244.22212869435089
A,38,0.9739952718676124,0.6367218282111899,492.8995271867613,406.0786052009456,0.09502431724653942,0.203360768175583,145.03890759446315,184.38093901982793
A,39,0.9846335697399526,0.8256501182033097,495.9881796690308,450.00768321513004,0.4839132061354283,0.5336388577129317,302.52300785634117,317.3549382716049
A,40,0.983451536643026,0.6483451536643026,494.52364066193854,417.62746256895196,0.004676393565282401,0.11803217358772909,62.6589973812196,154.9123332086295
A,41,0.9905437352245863,0.6280535855003939,496.8486997635934,406.21217494089836,0.2317620650953984,0.14886519516149144,164.31219603441824,154.27313256016959
A,42,0.9810874704491725,0.6739558707643813,492.8132387706856,423.08451536643025,0.0011223344556677,0.08105748846489583,56.5347923681257,134.2578251652326
A,43,0.9893617021276596,0.6540583136327817,495.52245862884166,415.318951930654,0.17938645716423487,0.2628756702830776,145.7912457912458,215.07404289811697
A,44,0.958628841607565,0.6485421591804571,490.9385342789598,417.2145390070922,0.0020576131687241998,0.1352413019079685,73.88851477740366,149.93150642224717
A,45,0.9929078014184398,0.4710401891252955,498.23877068557914,370.5604806934594,0.5490086045641601,0.1978114478114478,310.46670407781517,202.04137049507418
A,46,0.8108747044917258,0.6627265563435776,469.7955082742317,443.6589834515366,0.25589225589225584,0.26530739493702454,179.37186681631127,228.08763561541338
