id,a,b,metric,n_a,n_b,mean_a,mean_b,mean_diff,sd_a,sd_b,sd_diff,t,p,ci_lo,ci_hi,detectable,p_adj
C2_sa,S_sa,N,auc_E3v,100,100,0.21654444444444448,0.2338388888888889,-0.017294444444444418,0.10298408268729449,0.1034982963027569,0.014600554312941948,-1.1845060176321252,0.23763274450333582,-0.04551847222222223,0.010939722222222207,0.06482283603875118,0.9033483892853978
C2_sa,S_sa,N,auc_E4v,100,100,0.1981,0.21374444444444446,-0.01564444444444446,0.08957010225158153,0.08954787364044652,0.012665553636096666,-1.2351962570240904,0.2182211354924075,-0.03993527777777779,0.009033333333333282,0.056231913466802584,0.9033483892853978
C3_ce,B_ce,N,final_E7,100,100,0.9535333333333333,0.9184666666666667,0.03506666666666669,0.083872090096731,0.13475789489187726,0.01587268651894959,2.2092458403183604,0.02852914367539042,0.00476666666666691,0.06676749999999997,0.07047078718102749,0.6225198369825605
C3_ce,B_ce,N,auc_E6,100,100,0.2498355555555556,0.24343777777777778,0.006397777777777808,0.10608206156560228,0.10828376006978022,0.015158752086124359,0.42205174551499175,0.6734453444857454,-0.02309561111111109,0.03596255555555553,0.06730109555908499,0.9033483892853978
C3_ce,B_ce,N,S_edge,100,100,0.276575,0.2865333333333333,-0.009958333333333291,0.21404434515286588,0.1688036284656375,0.027259795794371638,-0.3653121031592394,0.7152895524113537,-0.06284187500000002,0.04336958333333334,0.12102672510605093,0.9033483892853978
C3_ce,B_ce,N,auc_edge,100,100,0.23827083333333332,0.2373791666666667,0.000891666666666624,0.10013612557888509,0.100556049007523,0.014191110822607796,0.06283276043804222,0.9499630632442247,-0.0268625,0.028355625000000023,0.0630050086006834,0.9749620912243359
C3_ce,B_ce,N,final_E1v,100,100,0.28093333333333337,0.28996666666666665,-0.009033333333333282,0.22214497647345205,0.1807873384072985,0.028641307983537628,-0.3153952793819834,0.7528074154380943,-0.06453500000000002,0.04627416666666657,0.12716029621605068,0.9033483892853978
C3_ce,B_ce,N,final_E2v,100,100,0.2907666666666666,0.3111,-0.02033333333333337,0.22840925278204782,0.1866799267777026,0.029499183347710123,-0.6892846182778055,0.49148308622636105,-0.07760416666666661,0.03686750000000003,0.1309690498346818,0.9033483892853978
C3_ce,B_ce,N,final_E3v,100,100,0.2772,0.2822,-0.0050000000000000044,0.2201650844752586,0.1721046976001147,0.027945069575512724,-0.17892243876828018,0.8581922079617413,-0.05910166666666668,0.04980083333333327,0.12406917055054946,0.9107345880410316
C3_ce,B_ce,N,final_E4v,100,100,0.2574,0.26286666666666664,-0.00546666666666662,0.19644173634954068,0.15271359165916137,0.024881880326346625,-0.21970472468184574,0.8263412197994051,-0.052935000000000024,0.04306666666666667,0.11046937083072984,0.9105545408203706
C3_ce,B_ce,N,auc_E1v,100,100,0.25422777777777783,0.24303888888888892,0.011188888888888915,0.10652791828898384,0.10657474922778008,0.015068634492862526,0.7425283886332694,0.45864724776594634,-0.01802222222222219,0.04074458333333338,0.06690099581992368,0.9033483892853978
C3_ce,B_ce,N,auc_E2v,100,100,0.2583833333333333,0.2588944444444444,-0.0005111111111111288,0.107808235453628,0.11044247455489534,0.015433779776008726,-0.0331163926483928,0.9736151494025463,-0.030550138888888936,0.02951124999999999,0.06852215021669399,0.9821201569981042
C3_ce,B_ce,N,auc_E3v,100,100,0.23809444444444441,0.2338388888888889,0.0042555555555555125,0.10220579013856118,0.1034982963027569,0.01454576257039172,0.2925632489160663,0.7701624088138328,-0.02406124999999995,0.03234458333333329,0.06457957430584131,0.9033483892853978
C3_ce,B_ce,N,auc_E4v,100,100,0.20237777777777777,0.21374444444444446,-0.011366666666666692,0.09015097561197546,0.08954787364044652,0.012706699051018865,-0.894541266856814,0.3721185073276265,-0.03572250000000004,0.01270027777777779,0.05641458889323375,0.9033483892853978
C3_mab,B_mab,N,final_E7,100,100,0.9338666666666668,0.9184666666666667,0.015400000000000191,0.11225344100220279,0.13475789489187726,0.01753867875654414,0.8780593004620744,0.38101048824933514,-0.01763416666666694,0.04970249999999993,0.07786737907368581,0.9033483892853978
C3_mab,B_mab,N,auc_E6,100,100,0.27412444444444445,0.24343777777777778,0.030686666666666668,0.12256005272724185,0.10828376006978022,0.016354308062206127,1.8763659428418011,0.0620986545992511,-0.0005001666666666494,0.06243333333333334,0.07260906725328307,0.7918845415873547
C3_mab,B_mab,N,S_edge,100,100,0.31361666666666665,0.2865333333333333,0.027083333333333348,0.2080399354900354,0.1688036284656375,0.026790908857644805,1.010915063659929,0.3133431392241445,-0.024583333333333346,0.08004229166666661,0.11894498352496492,0.9033483892853978
C3_mab,B_mab,N,auc_edge,100,100,0.26488611111111116,0.2373791666666667,0.02750694444444446,0.11540433835950897,0.100556049007523,0.0153067567773841,1.7970458957763196,0.07388088651964371,-0.001662465277777698,0.057019062500000016,0.06795819964081098,0.7918845415873547
C3_mab,B_mab,N,final_E1v,100,100,0.32016666666666665,0.28996666666666665,0.030200000000000005,0.21214069775821492,0.1807873384072985,0.02787252004640724,1.0835044678313102,0.27993530710182646,-0.02366666666666667,0.08439999999999998,0.123747068654341,0.9033483892853978
C3_mab,B_mab,N,final_E2v,100,100,0.3379666666666667,0.3111,0.026866666666666705,0.22052274136986294,0.1866799267777026,0.028892849378870177,0.9298725201646172,0.3536002024538083,-0.029435000000000086,0.08326749999999998,0.1282770775571637,0.9033483892853978
C3_mab,B_mab,N,final_E3v,100,100,0.30746666666666667,0.2822,0.02526666666666666,0.21306860679344078,0.1721046976001147,0.02738946113689074,0.9224959388717254,0.3574422812886768,-0.027434166666666725,0.07876666666666671,0.12160240703276885,0.9033483892853978
C3_mab,B_mab,N,final_E4v,100,100,0.2888666666666666,0.26286666666666664,0.025999999999999968,0.20064778371281963,0.15271359165916137,0.025215268030760157,1.0311213019144794,0.3038309547971928,-0.02233499999999998,0.07546999999999994,0.11194952946288382,0.9033483892853978
C3_mab,B_mab,N,auc_E1v,100,100,0.2771055555555556,0.24303888888888892,0.03406666666666669,0.1225077853434602,0.10657474922778008,0.016237713706899606,2.09799650871978,0.03719847190552508,0.0029330555555555113,0.06552875000000008,0.07209141726444812,0.6447735130291014
C3_mab,B_mab,N,auc_E2v,100,100,0.28868333333333335,0.2588944444444444,0.02978888888888892,0.1253612476725054,0.11044247455489534,0.0167071788773018,1.7829993386471605,0.07614274438339949,-0.0020723611111110873,0.06232791666666668,0.0741757260594855,0.7918845415873547
