arm,seed,learning_rate,step,E0/n_learnable,E0/success,E0/success_all,E0/mean_steps,E1/n_learnable,E1/success,E1/success_all,E1/mean_steps,E1b/n_learnable,E1b/success,E1b/success_all,E1b/mean_steps,E2/n_learnable,E2/success,E2/success_all,E2/mean_steps,E3a/n_learnable,E3a/success,E3a/success_all,E3a/mean_steps,E3b/n_learnable,E3b/success,E3b/success_all,E3b/mean_steps,E4/n_learnable,E4/success,E4/success_all,E4/mean_steps,E5/n_learnable,E5/success,E5/success_all,E5/mean_steps,n_episodes,n_new,wall_time_sec
N,2,0.0003,368640,282,0.9929078014184397,0.9333333333333333,496.9432624113475,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.3333333333333,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,495.2282608695652,99,0.98989898989899,0.98,495.45454545454544,272,0.9742647058823529,0.828125,490.34191176470586,2114,2114,85.18065977096558
N,2,0.0003,389120,282,0.9609929078014184,0.9033333333333333,491.06028368794324,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,0.9894736842105263,0.94,498.7578947368421,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,496.8804347826087,99,0.9797979797979798,0.97,494.1515151515151,272,0.9485294117647058,0.80625,491.65441176470586,2114,2114,85.18065977096558
N,2,0.0003,409600,282,0.975177304964539,0.9166666666666666,494.8404255319149,138,0.9855072463768116,0.9066666666666666,499.5,93,0.989247311827957,0.92,495.40860215053766,95,0.9894736842105263,0.94,499.6421052631579,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,499.9891304347826,99,0.98989898989899,0.98,499.9191919191919,272,0.9522058823529411,0.809375,489.8970588235294,2114,2114,85.18065977096558
N,4,0.0003,0,282,0.0,0.0,59.322695035460995,138,0.0,0.0,62.405797101449274,93,0.0,0.0,65.61290322580645,95,0.0,0.0,57.31578947368421,96,0.0,0.0,53.3125,92,0.0,0.0,56.891304347826086,99,0.0,0.0,41.55555555555556,272,0.0,0.0,61.81985294117647,2072,2072,93.44145798683167
N,4,0.0003,20480,282,0.11702127659574468,0.11,242.15602836879432,138,0.07246376811594203,0.06666666666666667,228.80434782608697,93,0.043010752688172046,0.04,230.81720430107526,95,0.09473684210526316,0.09,226.2,96,0.13541666666666666,0.13,253.71875,92,0.09782608695652174,0.09,238.32608695652175,99,0.13131313131313133,0.13,207.59595959595958,272,0.08088235294117647,0.06875,229.32720588235293,2072,2072,93.44145798683167
N,4,0.0003,40960,282,0.05319148936170213,0.05,224.27659574468086,138,0.043478260869565216,0.04,228.64492753623188,93,0.010752688172043012,0.01,218.7741935483871,95,0.021052631578947368,0.02,239.8736842105263,96,0.020833333333333332,0.02,226.55208333333334,92,0.07608695652173914,0.07,237.55434782608697,99,0.08080808080808081,0.08,220.9090909090909,272,0.01838235294117647,0.015625,212.81617647058823,2072,2072,93.44145798683167
N,4,0.0003,61440,282,0.03546099290780142,0.03333333333333333,195.11702127659575,138,0.0,0.0,191.8913043478261,93,0.021505376344086023,0.02,194.23655913978496,95,0.010526315789473684,0.01,197.83157894736843,96,0.020833333333333332,0.02,200.77083333333334,92,0.03260869565217391,0.03,202.94565217391303,99,0.0,0.0,170.2929292929293,272,0.007352941176470588,0.00625,194.28676470588235,2072,2072,93.44145798683167
N,4,0.0003,81920,282,0.05319148936170213,0.05,207.9290780141844,138,0.028985507246376812,0.02666666666666667,203.13768115942028,93,0.021505376344086023,0.02,196.59139784946237,95,0.021052631578947368,0.02,183.8,96,0.020833333333333332,0.02,197.54166666666666,92,0.07608695652173914,0.07,206.93478260869566,99,0.030303030303030304,0.03,166.5151515151515,272,0.04779411764705882,0.040625,222.53308823529412,2072,2072,93.44145798683167
N,4,0.0003,102400,282,0.1773049645390071,0.16666666666666666,285.8014184397163,138,0.11594202898550725,0.10666666666666667,289.78985507246375,93,0.11827956989247312,0.11,280.98924731182797,95,0.09473684210526316,0.09,269.2,96,0.125,0.12,286.90625,92,0.21739130434782608,0.2,292.85869565217394,99,0.08080808080808081,0.08,231.45454545454547,272,0.16544117647058823,0.140625,300.96691176470586,2072,2072,93.44145798683167
N,4,0.0003,122880,282,0.3900709219858156,0.36666666666666664,393.4113475177305,138,0.39855072463768115,0.36666666666666664,413.07971014492756,93,0.3655913978494624,0.34,408.3333333333333,95,0.5052631578947369,0.48,415.1578947368421,96,0.4479166666666667,0.43,403.65625,92,0.43478260869565216,0.4,404.0978260869565,99,0.41414141414141414,0.41,368.17171717171715,272,0.3382352941176471,0.2875,397.9264705882353,2072,2072,93.44145798683167
N,4,0.0003,143360,282,0.3120567375886525,0.29333333333333333,314.3085106382979,138,0.2536231884057971,0.23333333333333334,314.9927536231884,93,0.3118279569892473,0.29,316.5483870967742,95,0.2631578947368421,0.25,292.9789473684211,96,0.28125,0.27,319.90625,92,0.34782608695652173,0.32,315.1195652173913,99,0.20202020202020202,0.2,241.07070707070707,272,0.2977941176470588,0.253125,342.2647058823529,2072,2072,93.44145798683167
N,4,0.0003,163840,282,0.19148936170212766,0.18,341.7517730496454,138,0.13043478260869565,0.12,320.9927536231884,93,0.10752688172043011,0.1,306.2258064516129,95,0.16842105263157894,0.16,321.0842105263158,96,0.22916666666666666,0.22,344.625,92,0.2391304347826087,0.22,338.8369565217391,99,0.24242424242424243,0.24,315.6060606060606,272,0.11764705882352941,0.1,315.8897058823529,2072,2072,93.44145798683167
N,4,0.0003,184320,282,0.07801418439716312,0.07333333333333333,281.56028368794324,138,0.06521739130434782,0.06,261.67391304347825,93,0.043010752688172046,0.04,251.83870967741936,95,0.06315789473684211,0.06,257.9894736842105,96,0.10416666666666667,0.1,284.8854166666667,92,0.06521739130434782,0.06,278.4130434782609,99,0.12121212121212122,0.12,275.54545454545456,272,0.051470588235294115,0.04375,258.4632352941176,2072,2072,93.44145798683167
N,4,0.0003,204800,282,0.19148936170212766,0.18,332.5496453900709,138,0.15942028985507245,0.14666666666666667,322.2826086956522,93,0.0967741935483871,0.09,302.0430107526882,95,0.10526315789473684,0.1,309.6842105263158,96,0.125,0.12,324.8125,92,0.17391304347826086,0.16,327.6521739130435,99,0.10101010101010101,0.1,276.8484848484849,272,0.11764705882352941,0.1,326.33088235294116,2072,2072,93.44145798683167
N,4,0.0003,225280,282,0.8865248226950354,0.8333333333333334,487.531914893617,138,0.9202898550724637,0.8466666666666667,494.268115942029,93,0.8817204301075269,0.82,486.1505376344086,95,0.9157894736842105,0.87,492.5263157894737,96,0.90625,0.87,493.6354166666667,92,0.8586956521739131,0.79,484.9891304347826,99,0.7676767676767676,0.76,474.73737373737373,272,0.8419117647058824,0.715625,476.2647058823529,2072,2072,93.44145798683167
N,4,0.0003,245760,282,0.7269503546099291,0.6833333333333333,459.5354609929078,138,0.717391304347826,0.66,462.2391304347826,93,0.6666666666666666,0.62,453.4301075268817,95,0.6421052631578947,0.61,449.9894736842105,96,0.6979166666666666,0.67,463.9583333333333,92,0.6956521739130435,0.64,463.57608695652175,99,0.5757575757575758,0.57,420.47474747474746,272,0.7022058823529411,0.596875,460.5845588235294,2072,2072,93.44145798683167
N,4,0.0003,266240,282,0.7872340425531915,0.74,470.7269503546099,138,0.782608695652174,0.72,478.2173913043478,93,0.8279569892473119,0.77,476.86021505376345,95,0.8210526315789474,0.78,478.58947368421053,96,0.7708333333333334,0.74,476.6770833333333,92,0.8152173913043478,0.75,477.4021739130435,99,0.6868686868686869,0.68,443.85858585858585,272,0.7683823529411765,0.653125,465.0992647058824,2072,2072,93.44145798683167
N,4,0.0003,286720,282,0.8404255319148937,0.79,481.34751773049646,138,0.9130434782608695,0.84,489.8985507246377,93,0.8709677419354839,0.81,486.3333333333333,95,0.9052631578947369,0.86,490.4,96,0.9270833333333334,0.89,491.4583333333333,92,0.9021739130434783,0.83,487.82608695652175,99,0.797979797979798,0.79,471.2020202020202,272,0.8272058823529411,0.703125,477.5882352941176,2072,2072,93.44145798683167
N,4,0.0003,307200,282,0.975177304964539,0.9166666666666666,497.08156028368796,138,0.9927536231884058,0.9133333333333333,499.65942028985506,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,499.2282608695652,99,0.9696969696969697,0.96,497.3333333333333,272,0.9080882352941176,0.771875,479.9007352941176,2072,2072,93.44145798683167
N,4,0.0003,327680,282,0.9929078014184397,0.9333333333333333,497.2163120567376,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,495.3478260869565,99,0.9797979797979798,0.97,496.030303030303,272,0.9154411764705882,0.778125,483.7389705882353,2072,2072,93.44145798683167
N,4,0.0003,348160,282,0.9893617021276596,0.93,495.8581560283688,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.5483870967742,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,499.6847826086956,99,1.0,0.99,500.0,272,0.9485294117647058,0.80625,488.94485294117646,2072,2072,93.44145798683167
N,4,0.0003,368640,282,0.9858156028368794,0.9266666666666666,497.71985815602835,138,0.9855072463768116,0.9066666666666666,498.7173913043478,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,495.2391304347826,99,0.98989898989899,0.98,499.93939393939394,272,0.9448529411764706,0.803125,489.6654411764706,2072,2072,93.44145798683167
N,4,0.0003,389120,282,0.11702127659574468,0.11,322.3723404255319,138,0.043478260869565216,0.04,286.92753623188406,93,0.0,0.0,280.13978494623655,95,0.042105263157894736,0.04,285.5263157894737,96,0.0625,0.06,315.9583333333333,92,0.14130434782608695,0.13,305.45652173913044,99,0.08080808080808081,0.08,288.32323232323233,272,0.20955882352941177,0.178125,322.18014705882354,2072,2072,93.44145798683167
N,4,0.0003,409600,282,0.02127659574468085,0.02,176.6950354609929,138,0.014492753623188406,0.013333333333333334,171.94202898550725,93,0.0,0.0,158.5483870967742,95,0.021052631578947368,0.02,166.85263157894738,96,0.020833333333333332,0.02,172.57291666666666,92,0.05434782608695652,0.05,177.7608695652174,99,0.0,0.0,152.25252525252526,272,0.0625,0.053125,182.40808823529412,2072,2072,93.44145798683167
N,5,0.0003,0,282,0.0,0.0,15.368794326241135,138,0.0,0.0,19.17391304347826,93,0.0,0.0,23.516129032258064,95,0.0,0.0,18.957894736842107,96,0.0,0.0,19.4375,92,0.0,0.0,15.206521739130435,99,0.0,0.0,14.535353535353535,272,0.0,0.0,14.286764705882353,2141,2141,93.3816397190094
N,5,0.0003,20480,282,0.01773049645390071,0.016666666666666666,147.58156028368793,138,0.014492753623188406,0.013333333333333334,156.41304347826087,93,0.0,0.0,149.36559139784947,95,0.031578947368421054,0.03,162.1263157894737,96,0.0,0.0,163.75,92,0.03260869565217391,0.03,158.9891304347826,99,0.010101010101010102,0.01,123.78787878787878,272,0.022058823529411766,0.01875,148.23529411764707,2141,2141,93.3816397190094
N,5,0.0003,40960,282,0.24822695035460993,0.23333333333333334,336.4148936170213,138,0.2028985507246377,0.18666666666666668,335.07246376811594,93,0.17204301075268819,0.16,329.23655913978496,95,0.15789473684210525,0.15,310.82105263157894,96,0.17708333333333334,0.17,326.4791666666667,92,0.22826086956521738,0.21,330.7608695652174,99,0.13131313131313133,0.13,271.3838383838384,272,0.3014705882352941,0.25625,363.24264705882354,2141,2141,93.3816397190094
N,5,0.0003,61440,282,0.05319148936170213,0.05,227.45390070921985,138,0.043478260869565216,0.04,223.6014492753623,93,0.03225806451612903,0.03,214.7741935483871,95,0.06315789473684211,0.06,212.78947368421052,96,0.08333333333333333,0.08,230.83333333333334,92,0.06521739130434782,0.06,227.6413043478261,99,0.06060606060606061,0.06,193.3838383838384,272,0.03676470588235294,0.03125,229.7941176470588,2141,2141,93.3816397190094
N,5,0.0003,81920,282,0.8226950354609929,0.7733333333333333,478.7411347517731,138,0.7971014492753623,0.7333333333333333,481.7463768115942,93,0.7956989247311828,0.74,477.1720430107527,95,0.7789473684210526,0.74,479.30526315789473,96,0.8541666666666666,0.82,486.4375,92,0.8586956521739131,0.79,484.75,99,0.7373737373737373,0.73,461.6161616161616,272,0.8051470588235294,0.684375,473.2132352941176,2141,2141,93.3816397190094
N,5,0.0003,102400,282,0.08156028368794327,0.07666666666666666,227.54255319148936,138,0.043478260869565216,0.04,222.82608695652175,93,0.021505376344086023,0.02,212.9247311827957,95,0.010526315789473684,0.01,201.10526315789474,96,0.03125,0.03,218.97916666666666,92,0.10869565217391304,0.1,229.18478260869566,99,0.050505050505050504,0.05,188.0909090909091,272,0.09926470588235294,0.084375,249.59926470588235,2141,2141,93.3816397190094
N,5,0.0003,122880,282,0.031914893617021274,0.03,168.08156028368793,138,0.014492753623188406,0.013333333333333334,168.18840579710144,93,0.010752688172043012,0.01,172.06451612903226,95,0.010526315789473684,0.01,174.92631578947368,96,0.0,0.0,162.04166666666666,92,0.021739130434782608,0.02,168.92391304347825,99,0.030303030303030304,0.03,169.010101010101,272,0.011029411764705883,0.009375,163.9816176470588,2141,2141,93.3816397190094
N,5,0.0003,143360,282,0.05319148936170213,0.05,237.17021276595744,138,0.043478260869565216,0.04,237.7173913043478,93,0.010752688172043012,0.01,224.06451612903226,95,0.031578947368421054,0.03,241.70526315789473,96,0.03125,0.03,237.67708333333334,92,0.09782608695652174,0.09,251.07608695652175,99,0.06060606060606061,0.06,213.44444444444446,272,0.06985294117647059,0.059375,248.75367647058823,2141,2141,93.3816397190094
N,5,0.0003,163840,282,0.11347517730496454,0.10666666666666667,285.9503546099291,138,0.07246376811594203,0.06666666666666667,282.3985507246377,93,0.03225806451612903,0.03,264.60215053763443,95,0.11578947368421053,0.11,292.69473684210527,96,0.125,0.12,284.875,92,0.14130434782608695,0.13,299.7173913043478,99,0.1111111111111111,0.11,257.0,272,0.09558823529411764,0.08125,289.9375,2141,2141,93.3816397190094
N,5,0.0003,184320,282,0.20567375886524822,0.19333333333333333,323.4255319148936,138,0.16666666666666666,0.15333333333333332,330.0,93,0.15053763440860216,0.14,318.2795698924731,95,0.1368421052631579,0.13,308.0105263157895,96,0.11458333333333333,0.11,308.1875,92,0.15217391304347827,0.14,318.0217391304348,99,0.09090909090909091,0.09,270.67676767676767,272,0.27205882352941174,0.23125,364.9117647058824,2141,2141,93.3816397190094
N,5,0.0003,204800,282,0.9609929078014184,0.9033333333333333,495.7836879432624,138,0.9782608695652174,0.9,497.9927536231884,93,0.967741935483871,0.9,496.0,95,0.9894736842105263,0.94,498.94736842105266,96,1.0,0.96,500.0,92,0.9565217391304348,0.88,495.4130434782609,99,0.9090909090909091,0.9,488.24242424242425,272,0.9485294117647058,0.80625,489.99632352941177,2141,2141,93.3816397190094
N,5,0.0003,225280,282,0.9787234042553191,0.92,496.1595744680851,138,0.9927536231884058,0.9133333333333333,499.7826086956522,93,1.0,0.93,500.0,95,0.968421052631579,0.92,496.90526315789475,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,494.67391304347825,99,0.98989898989899,0.98,499.64646464646466,272,0.9448529411764706,0.803125,491.94117647058823,2141,2141,93.3816397190094
N,5,0.0003,245760,282,0.9893617021276596,0.93,495.3156028368794,138,0.9927536231884058,0.9133333333333333,497.32608695652175,93,0.946236559139785,0.88,477.7204301075269,95,0.9894736842105263,0.94,499.7473684210526,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,492.19565217391306,99,0.9797979797979798,0.97,494.73737373737373,272,0.9632352941176471,0.81875,487.68382352941177,2141,2141,93.3816397190094
N,5,0.0003,266240,282,0.9893617021276596,0.93,495.36524822695037,138,1.0,0.92,500.0,93,0.967741935483871,0.9,486.83870967741933,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,495.2391304347826,99,0.98989898989899,0.98,495.45454545454544,272,0.9632352941176471,0.81875,486.1875,2141,2141,93.3816397190094
N,5,0.0003,286720,282,0.9822695035460993,0.9233333333333333,495.5070921985816,138,1.0,0.92,500.0,93,0.978494623655914,0.91,492.10752688172045,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,495.3478260869565,99,1.0,0.99,500.0,272,0.9264705882352942,0.7875,482.9154411764706,2141,2141,93.3816397190094
N,5,0.0003,307200,282,0.5886524822695035,0.5533333333333333,415.2730496453901,138,0.5072463768115942,0.4666666666666667,415.7391304347826,93,0.4731182795698925,0.44,409.0752688172043,95,0.5368421052631579,0.51,399.94736842105266,96,0.5520833333333334,0.53,417.875,92,0.5869565217391305,0.54,412.4673913043478,99,0.47474747474747475,0.47,365.3939393939394,272,0.5698529411764706,0.484375,434.24632352941177,2141,2141,93.3816397190094
N,5,0.0003,327680,282,0.9822695035460993,0.9233333333333333,497.4078014184397,138,0.9927536231884058,0.9133333333333333,499.72463768115944,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9891304347826086,0.91,496.9891304347826,99,0.98989898989899,0.98,499.7676767676768,272,0.9632352941176471,0.81875,490.08088235294116,2141,2141,93.3816397190094
N,5,0.0003,348160,282,0.4148936170212766,0.39,403.20212765957444,138,0.32608695652173914,0.3,408.4347826086956,93,0.21505376344086022,0.2,392.02150537634407,95,0.4,0.38,408.0315789473684,96,0.3020833333333333,0.29,392.4479166666667,92,0.45652173913043476,0.42,410.2608695652174,99,0.3939393939393939,0.39,376.54545454545456,272,0.4007352941176471,0.340625,418.91911764705884,2141,2141,93.3816397190094
N,5,0.0003,368640,282,0.6382978723404256,0.6,423.5921985815603,138,0.6014492753623188,0.5533333333333333,435.8840579710145,93,0.6344086021505376,0.59,436.4301075268817,95,0.6,0.57,414.66315789473686,96,0.65625,0.63,437.5729166666667,92,0.6413043478260869,0.59,428.42391304347825,99,0.5151515151515151,0.51,374.6060606060606,272,0.7426470588235294,0.63125,448.0992647058824,2141,2141,93.3816397190094
N,5,0.0003,389120,282,0.9574468085106383,0.9,490.65602836879435,138,0.9492753623188406,0.8733333333333333,495.5652173913044,93,0.9354838709677419,0.87,487.4193548387097,95,0.9263157894736842,0.88,492.2315789473684,96,1.0,0.96,500.0,92,0.9456521739130435,0.87,486.1630434782609,99,0.8888888888888888,0.88,479.4646464646465,272,0.7977941176470589,0.678125,454.56985294117646,2141,2141,93.3816397190094
N,5,0.0003,409600,282,0.9219858156028369,0.8666666666666667,480.1099290780142,138,0.9710144927536232,0.8933333333333333,494.42753623188406,93,0.967741935483871,0.9,488.9462365591398,95,0.9368421052631579,0.89,482.58947368421053,96,0.9583333333333334,0.92,488.28125,92,0.9347826086956522,0.86,479.5652173913044,99,0.8383838383838383,0.83,462.2020202020202,272,0.7867647058823529,0.66875,457.81985294117646,2141,2141,93.3816397190094
N,6,0.0003,0,282,0.0,0.0,13.861702127659575,138,0.0,0.0,17.434782608695652,93,0.0,0.0,21.322580645161292,95,0.0,0.0,17.2,96,0.0,0.0,17.989583333333332,92,0.0,0.0,13.380434782608695,99,0.0,0.0,12.868686868686869,272,0.0,0.0,13.683823529411764,2155,2155,94.43512177467346
N,6,0.0003,20480,282,0.0035460992907801418,0.0033333333333333335,160.3404255319149,138,0.0,0.0,166.2608695652174,93,0.0,0.0,164.23655913978496,95,0.0,0.0,184.29473684210527,96,0.010416666666666666,0.01,168.17708333333334,92,0.010869565217391304,0.01,166.58695652173913,99,0.020202020202020204,0.02,152.76767676767676,272,0.007352941176470588,0.00625,148.2389705882353,2155,2155,94.43512177467346
N,6,0.0003,40960,282,0.6312056737588653,0.5933333333333334,449.84397163120565,138,0.572463768115942,0.5266666666666666,447.09420289855075,93,0.5483870967741935,0.51,443.7204301075269,95,0.5368421052631579,0.51,433.4842105263158,96,0.6041666666666666,0.58,453.2916666666667,92,0.6086956521739131,0.56,444.0652173913044,99,0.5050505050505051,0.5,414.27272727272725,272,0.5220588235294118,0.44375,439.4889705882353,2155,2155,94.43512177467346
N,6,0.0003,61440,282,0.1347517730496454,0.12666666666666668,274.9574468085106,138,0.07246376811594203,0.06666666666666667,255.97826086956522,93,0.08602150537634409,0.08,258.78494623655916,95,0.09473684210526316,0.09,250.2,96,0.125,0.12,266.6041666666667,92,0.18478260869565216,0.17,284.9891304347826,99,0.1111111111111111,0.11,228.1818181818182,272,0.15073529411764705,0.128125,299.59191176470586,2155,2155,94.43512177467346
N,6,0.0003,81920,282,0.20567375886524822,0.19333333333333333,315.86170212765956,138,0.15942028985507245,0.14666666666666667,301.1666666666667,93,0.17204301075268819,0.16,299.4193548387097,95,0.15789473684210525,0.15,294.0,96,0.17708333333333334,0.17,312.0520833333333,92,0.20652173913043478,0.19,322.29347826086956,99,0.1414141414141414,0.14,260.72727272727275,272,0.18382352941176472,0.15625,324.2647058823529,2155,2155,94.43512177467346
N,6,0.0003,102400,282,0.24468085106382978,0.23,308.01063829787233,138,0.1956521739130435,0.18,290.6231884057971,93,0.15053763440860216,0.14,284.9569892473118,95,0.23157894736842105,0.22,285.30526315789473,96,0.20833333333333334,0.2,302.4791666666667,92,0.2391304347826087,0.22,309.9782608695652,99,0.21212121212121213,0.21,246.17171717171718,272,0.1875,0.159375,309.99264705882354,2155,2155,94.43512177467346
N,6,0.0003,122880,282,0.24468085106382978,0.23,331.81205673758865,138,0.18115942028985507,0.16666666666666666,328.92753623188406,93,0.12903225806451613,0.12,312.55913978494624,95,0.2,0.19,340.7368421052632,96,0.125,0.12,324.1666666666667,92,0.31521739130434784,0.29,346.0652173913044,99,0.24242424242424243,0.24,312.44444444444446,272,0.1875,0.159375,329.3014705882353,2155,2155,94.43512177467346
N,6,0.0003,143360,282,0.08865248226950355,0.08333333333333333,253.43971631205673,138,0.06521739130434782,0.06,248.35507246376812,93,0.043010752688172046,0.04,237.23655913978496,95,0.07368421052631578,0.07,235.22105263157894,96,0.020833333333333332,0.02,232.69791666666666,92,0.07608695652173914,0.07,244.67391304347825,99,0.04040404040404041,0.04,206.86868686868686,272,0.15808823529411764,0.134375,291.8235294117647,2155,2155,94.43512177467346
N,6,0.0003,163840,282,0.14184397163120568,0.13333333333333333,308.5921985815603,138,0.10869565217391304,0.1,304.4855072463768,93,0.08602150537634409,0.08,292.4301075268817,95,0.12631578947368421,0.12,314.2736842105263,96,0.052083333333333336,0.05,291.9583333333333,92,0.13043478260869565,0.12,317.0108695652174,99,0.20202020202020202,0.2,297.2929292929293,272,0.13970588235294118,0.11875,312.6875,2155,2155,94.43512177467346
N,6,0.0003,184320,282,0.12411347517730496,0.11666666666666667,310.1808510638298,138,0.09420289855072464,0.08666666666666667,314.6231884057971,93,0.053763440860215055,0.05,302.36559139784947,95,0.09473684210526316,0.09,310.7473684210526,96,0.07291666666666667,0.07,296.0104166666667,92,0.17391304347826086,0.16,319.9782608695652,99,0.08080808080808081,0.08,283.19191919191917,272,0.17279411764705882,0.146875,331.1617647058824,2155,2155,94.43512177467346
N,6,0.0003,204800,282,0.32978723404255317,0.31,363.9078014184397,138,0.34782608695652173,0.32,380.963768115942,93,0.3010752688172043,0.28,360.7096774193548,95,0.3263157894736842,0.31,364.18947368421055,96,0.3333333333333333,0.32,363.8229166666667,92,0.31521739130434784,0.29,370.9891304347826,99,0.21212121212121213,0.21,314.3333333333333,272,0.4485294117647059,0.38125,400.15808823529414,2155,2155,94.43512177467346
N,6,0.0003,225280,282,0.14184397163120568,0.13333333333333333,297.87943262411346,138,0.09420289855072464,0.08666666666666667,293.3188405797101,93,0.043010752688172046,0.04,272.9139784946237,95,0.14736842105263157,0.14,298.2526315789474,96,0.125,0.12,291.1666666666667,92,0.15217391304347827,0.14,308.0326086956522,99,0.13131313131313133,0.13,263.949494949495,272,0.15441176470588236,0.13125,314.93014705882354,2155,2155,94.43512177467346
N,6,0.0003,245760,282,0.07446808510638298,0.07,245.80851063829786,138,0.057971014492753624,0.05333333333333334,241.81884057971016,93,0.053763440860215055,0.05,232.83870967741936,95,0.05263157894736842,0.05,251.31578947368422,96,0.020833333333333332,0.02,236.71875,92,0.09782608695652174,0.09,252.2173913043478,99,0.1111111111111111,0.11,242.1818181818182,272,0.10294117647058823,0.0875,261.6102941176471,2155,2155,94.43512177467346
N,6,0.0003,266240,282,0.13120567375886524,0.12333333333333334,300.57801418439715,138,0.09420289855072464,0.08666666666666667,295.21014492753625,93,0.07526881720430108,0.07,278.6236559139785,95,0.12631578947368421,0.12,306.58947368421053,96,0.07291666666666667,0.07,284.6979166666667,92,0.16304347826086957,0.15,309.79347826086956,99,0.20202020202020202,0.2,287.65656565656565,272,0.1213235294117647,0.103125,309.55882352941177,2155,2155,94.43512177467346
N,6,0.0003,286720,282,0.9858156028368794,0.9266666666666666,497.5567375886525,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.5376344086022,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,496.45652173913044,99,1.0,0.99,500.0,272,0.9595588235294118,0.815625,489.0735294117647,2155,2155,94.43512177467346
N,6,0.0003,307200,282,0.9893617021276596,0.93,496.7163120567376,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.9782608695652174,0.9,492.42391304347825,99,1.0,0.99,500.0,272,0.9889705882352942,0.840625,496.8492647058824,2155,2155,94.43512177467346
N,6,0.0003,327680,282,0.9680851063829787,0.91,494.9751773049645,138,1.0,0.92,500.0,93,0.989247311827957,0.92,495.83870967741933,95,0.9894736842105263,0.94,499.36842105263156,96,1.0,0.96,500.0,92,0.967391304347826,0.89,490.5326086956522,99,0.9696969696969697,0.96,493.75757575757575,272,0.9632352941176471,0.81875,494.30514705882354,2155,2155,94.43512177467346
N,6,0.0003,348160,282,0.09929078014184398,0.09333333333333334,332.2588652482269,138,0.021739130434782608,0.02,320.2391304347826,93,0.010752688172043012,0.01,313.7096774193548,95,0.010526315789473684,0.01,322.30526315789473,96,0.020833333333333332,0.02,325.5625,92,0.09782608695652174,0.09,342.17391304347825,99,0.09090909090909091,0.09,318.24242424242425,272,0.25735294117647056,0.21875,364.3529411764706,2155,2155,94.43512177467346
N,6,0.0003,368640,282,0.9964539007092199,0.9366666666666666,498.89716312056737,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,1.0,0.92,500.0,99,1.0,0.99,500.0,272,0.9779411764705882,0.83125,495.5772058823529,2155,2155,94.43512177467346
N,6,0.0003,389120,282,0.9893617021276596,0.93,497.56382978723406,138,1.0,0.92,500.0,93,1.0,0.93,500.0,95,1.0,0.95,500.0,96,1.0,0.96,500.0,92,0.967391304347826,0.89,493.6847826086956,99,0.98989898989899,0.98,499.1818181818182,272,0.9595588235294118,0.815625,491.2610294117647,2155,2155,94.43512177467346
N,6,0.0003,409600,282,0.7446808510638298,0.7,470.7340425531915,138,0.9492753623188406,0.8733333333333333,494.2608695652174,93,0.989247311827957,0.92,495.36559139784947,95,0.9263157894736842,0.88,492.9578947368421,96,0.9895833333333334,0.95,499.9895833333333,92,0.8260869565217391,0.76,485.9673913043478,99,0.7878787878787878,0.78,478.95959595959596,272,0.7794117647058824,0.6625,468.04411764705884,2155,2155,94.43512177467346
N,7,0.0003,0,282,0.0,0.0,38.148936170212764,138,0.0,0.0,35.96376811594203,93,0.0,0.0,36.086021505376344,95,0.0,0.0,35.410526315789475,96,0.0,0.0,51.333333333333336,92,0.0,0.0,42.47826086956522,99,0.0,0.0,30.02020202020202,272,0.0,0.0,38.974264705882355,2110,2110,109.05328321456909
N,7,0.0003,20480,282,0.0035460992907801418,0.0033333333333333335,147.60283687943263,138,0.0,0.0,154.6086956521739,93,0.0,0.0,151.6021505376344,95,0.0,0.0,159.67368421052632,96,0.0,0.0,154.11458333333334,92,0.010869565217391304,0.01,156.22826086956522,99,0.0,0.0,138.77777777777777,272,0.007352941176470588,0.00625,134.89705882352942,2110,2110,109.05328321456909
