arm,seed,final_random,auc_random,final_steps_random,auc_steps_random,final_verifai,auc_verifai,final_steps_verifai,auc_steps_verifai
B_ce,59,0.6711409395973155,0.5920954511558538,90.48657718120803,103.37509321401936,0.0,0.0,200.0,200.0
B_ce,60,0.6711409395973155,0.6379567486950039,90.48657718120803,95.9998135719612,0.0,0.0,200.0,200.0
B_ce,61,0.6711409395973155,0.6191275167785235,90.48657718120803,99.67654735272183,0.0,0.0,200.0,200.0
B_ce,62,0.6711409395973155,0.6588366890380314,90.48657718120803,92.43083519761369,0.0,0.0,200.0,200.0
B_ce,63,0.6711409395973155,0.6575316927665921,90.48657718120803,92.72017151379565,0.0,0.0,200.0,200.0
B_ce,64,0.6711409395973155,0.6140939597315436,90.48657718120803,99.95507084265472,0.0,0.0,200.0,200.0
B_ce,65,0.6711409395973155,0.6213646532438478,90.48657718120803,98.47781506338552,0.0,0.0,200.0,200.0
B_ce,66,0.6711409395973155,0.6284489187173751,90.48657718120803,97.53747203579417,0.0,0.0,200.0,200.0
B_ce,67,0.6711409395973155,0.6502609992542878,90.48657718120803,93.78486204325128,0.0,0.0,200.0,200.0
B_ce,68,0.6711409395973155,0.6088739746457867,90.48657718120803,101.36241610738253,0.0,0.0,200.0,200.0
B_ce,69,0.6711409395973155,0.5894854586129754,90.48657718120803,104.71346010439969,0.0,0.0,200.0,200.0
B_ce,70,0.6711409395973155,0.662378821774795,90.48657718120803,91.85253542132735,0.0,0.0,200.0,200.0
B_ce,71,0.6711409395973155,0.5825876211782253,90.48657718120803,105.46886651752422,0.0,0.0,200.0,200.0
B_ce,72,0.6711409395973155,0.5540641312453393,90.48657718120803,109.50428784489186,0.0,0.0,200.0,200.0
B_ce,73,0.6711409395973155,0.6536167039522744,90.48657718120803,93.71103653989557,0.0,0.0,200.0,200.0
B_ce,74,0.6711409395973155,0.5876211782252051,90.48657718120803,105.20152870991795,0.0,0.0,200.0,200.0
B_ce,75,0.6711409395973155,0.598434004474273,90.48657718120803,102.4625279642058,0.0,0.0,200.0,200.0
B_ce,76,0.6711409395973155,0.6616331096196868,90.48657718120803,91.97539149888141,0.0,0.0,200.0,200.0
B_ce,77,0.6711409395973155,0.5956375838926176,90.48657718120803,103.36390753169275,0.0,0.0,200.0,200.0
B_ce,78,0.6711409395973155,0.651193139448173,90.48657718120803,94.37024608501116,0.0,0.0,200.0,200.0
B_ce,79,0.6711409395973155,0.5253542132736764,90.48657718120803,115.08407904548842,0.0,0.0,200.0,200.0
B_ce,80,0.6711409395973155,0.6646159582401194,90.48657718120803,91.6353467561521,0.0,0.0,200.0,200.0
B_ce,81,0.6711409395973155,0.633296047725578,90.48657718120803,96.51099925428782,0.0,0.0,200.0,200.0
B_ce,82,0.6711409395973155,0.5760626398210291,90.48657718120803,106.62304250559282,0.0,0.0,200.0,200.0
B_ce,83,0.6711409395973155,0.5462341536167039,90.48657718120803,112.58202833706189,0.0,0.0,200.0,200.0
B_ce,84,0.6711409395973155,0.6485831469052946,90.48657718120803,93.99813571961221,0.0,0.0,200.0,200.0
B_ce,85,0.6711409395973155,0.6014168530947055,90.48657718120803,101.95991797166292,0.0,0.0,200.0,200.0
B_ce,86,0.6711409395973155,0.6666666666666666,90.48657718120803,91.18176733780757,0.0,0.0,200.0,200.0
B_ce,87,0.6711409395973155,0.5274049217002237,90.48657718120803,114.28784489187173,0.0,0.0,200.0,200.0
B_ce,88,0.6711409395973155,0.569351230425056,90.48657718120803,107.71215510812824,0.0,0.0,200.0,200.0
B_ce,89,0.6711409395973155,0.6153989560029829,90.48657718120803,99.70879940343025,0.0,0.0,200.0,200.0
B_ce,90,0.6711409395973155,0.6577181208053692,90.48657718120803,92.8901938851603,0.0,0.0,200.0,200.0
B_ce,91,0.6711409395973155,0.4871364653243848,90.48657718120803,120.49552572706934,0.0,0.0,200.0,200.0
B_ce,92,0.5123042505592842,0.15380313199105144,116.64093959731544,174.9822893363162,0.0,0.0,200.0,200.0
B_ce,93,0.6711409395973155,0.5620805369127517,90.48657718120803,108.36875466070094,0.0,0.0,200.0,200.0
B_ce,94,0.6711409395973155,0.5749440715883669,90.48657718120803,106.57979120059656,0.0,0.0,200.0,200.0
B_ce,95,0.6711409395973155,0.5357941834451901,90.48657718120803,112.5997390007457,0.0,0.0,200.0,200.0
B_ce,96,0.6711409395973155,0.5592841163310963,90.48657718120803,108.73881431767336,0.0,0.0,200.0,200.0
B_ce,97,0.6711409395973155,0.6325503355704699,90.48657718120803,96.79026845637583,0.0,0.0,200.0,200.0
